유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경상북도 영덕군 , 경상북도 청송군,16.3,1
경상북도 안동시 , 경상북도 청송군,15.7,1
경상북도 포항시 북구 , 경상북도 청송군,7.6,1
경상북도 의성군 , 경상북도 청송군,6.3,1
경상북도 영양군 , 경상북도 청송군,4.4,1
경상북도 경주시 , 경상북도 청송군,3.0,1
경상북도 구미시 , 경상북도 청송군,2.6,1
경상북도 포항시 남구 , 경상북도 청송군,2.4,1
경상북도 영천시 , 경상북도 청송군,2.3,1
대구광역시 북구 , 경상북도 청송군,2.2,1
경상북도 상주시 , 경상북도 청송군,2.0,1
대구광역시 달서구 , 경상북도 청송군,1.9,1
경상북도 울진군 , 경상북도 청송군,1.8,1
경상북도 군위군 , 경상북도 청송군,1.7,1
경상북도 칠곡군 , 경상북도 청송군,1.6,1
대구광역시 동구 , 경상북도 청송군,1.5,1
대구광역시 수성구 , 경상북도 청송군,1.3,1
경상북도 경산시 , 경상북도 청송군,1.1,1
경상북도 영주시 , 경상북도 청송군,1.1,1
경상북도 문경시 , 경상북도 청송군,1.0,1
 경상북도 청송군,경상북도 영덕군,37.0,2
 경상북도 청송군,경상북도 안동시,18.8,2
 경상북도 청송군,경상북도 포항시 북구,7.9,2
 경상북도 청송군,경상북도 울진군,5.6,2
 경상북도 청송군,경상북도 영양군,3.3,2
 경상북도 청송군,경상북도 경주시,2.4,2
 경상북도 청송군,경상북도 영천시,2.2,2
 경상북도 청송군,경상북도 의성군,1.9,2
 경상북도 청송군,경상북도 포항시 남구,1.8,2
 경상북도 청송군,경상북도 구미시,1.2,2
 경상북도 청송군,대구광역시 동구,1.2,2
 경상북도 청송군,대구광역시 수성구,1.2,2
 경상북도 청송군,경상북도 군위군,1.0,2
 경상북도 청송군,대구광역시 북구,1.0,2
 경상북도 청송군,경상북도 영주시,0.8,2
 경상북도 청송군,대구광역시 달서구,0.7,2
 경상북도 청송군,경상북도 예천군,0.7,2
 경상북도 청송군,경상북도 문경시,0.7,2
 경상북도 청송군,경상북도 경산시,0.6,2
 경상북도 청송군,경상북도 상주시,0.6,2
