순위,관광지명,주소,분류
1,주산지,경북 청송군,자연관광지
2,주왕산국립공원,경북 청송군 공원길 169-7,자연관광지
3,달기약수탕,경북 청송군 약수길 16-0,자연관광지
4,청송얼음골,경북 청송군,자연관광지
5,송소고택,경북 청송군 송소고택길 15-2,역사관광지
6,산소카페청송정원,경북 청송군,자연관광지
7,대전사,경북 청송군 공원길 226-0,역사관광지
8,주산지,경북 청송군,자연관광
9,절골계곡,경북 청송군,자연관광지
10,주왕산국립공원,경북 청송군 공원길 169-7,자연관광
11,청송재래시장,경북 청송군 현충로 106-0,쇼핑
12,달기약수탕,경북 청송군 약수길 16-0,자연관광
13,하나로마트/청송농협본점,경북 청송군 금월로 238-0,쇼핑
14,주왕산국립공원/절골분소,경북 청송군 주산지길 121-170,자연관광지
15,군립청송야송미술관,경북 청송군 경동로 5162-0,문화시설
16,신촌약수탕,경북 청송군,자연관광지
17,송소고택,경북 청송군 송소고택길 15-2,역사관광
18,청송자연휴양림,경북 청송군 청송로 3478-96,자연관광지
19,청송얼음골,경북 청송군,자연관광
20,주왕산,경북 청송군 공원길 169-7,자연관광지
21,백석탄계곡,경북 청송군,자연관광지
22,백석탄포트홀,경북 청송군 백석탄로 133-70,기타관광지
23,청송솔기온천,경북 청송군 중앙로 315-0,휴양관광지
24,진보시장,경북 청송군,쇼핑
25,하나로마트/청송농협부동지점,경북 청송군 부동로 1023-0,쇼핑
26,산소카페청송정원,경북 청송군,문화관광
27,신성리공룡발자국,경북 청송군 방호정로 0-0,기타관광지
28,청송얼음골아이스클라이밍월드컵경기장,경북 청송군 팔각산로 140-0,레포츠(육상/해상/항공)
29,달기약수터상탕,경북 청송군,자연관광지
30,대전사,경북 청송군 공원길 226-0,역사관광
31,주왕산국립공원/상의지구,경북 청송군 당마을길 11-0,자연관광지
32,절골계곡,경북 청송군,자연관광
33,스노벨청송솔샘온천,경북 청송군 주왕산로 494-1,휴양관광지
34,청송양수홍보관,경북 청송군 양수하부길 72-0,문화시설
35,객주문학관,경북 청송군 청송로 6359-0,문화시설
36,신촌약수탕,경북 청송군,자연관광
37,하나로마트/부남농협부남점,경북 청송군 대전로 160-0,쇼핑
38,진보식자재마트,경북 청송군 경동로 4193-0,쇼핑
39,청송자연휴양림,경북 청송군 청송로 3478-96,자연관광
40,다이소/청송진보점,경북 청송군 진안로 15-10,쇼핑
41,야송미술관,경북 청송군 경동로 5162-0,문화시설
42,망향의동산,경북 청송군,자연관광지
43,신성계곡,경북 청송군,자연관광지
44,달기폭포,경북 청송군,자연관광지
45,송정고택,경북 청송군 송소고택길 15-1,역사관광지
46,주왕산국립공원/절골매표소,경북 청송군 주산지길 121-170,기타관광지
47,백석탄계곡,경북 청송군,자연관광
48,청송군민운동장,경북 청송군 중앙로 306-39,기타관광지
49,하나로마트/청송농협진보점,경북 청송군 진안로 14-0,쇼핑
50,CU/청송중앙점,경북 청송군 중앙로 249-1,쇼핑
51,청송사과유통센터직판장,경북 청송군 주왕산로 442-0,쇼핑
52,청송솔기온천,경북 청송군 중앙로 315-0,체험관광
53,월정소류지,경북 청송군,자연관광지
54,진보생활체육공원,경북 청송군,자연관광지
55,주왕산,경북 청송군 공원길 169-7,자연관광
56,GS25/청송점,경북 청송군 금월로 229-0,쇼핑
57,청송주왕산관광지,경북 청송군 주왕산로 494-0,기타관광지
58,하나로마트/현서농협,경북 청송군 구산북로 84-0,쇼핑
59,자작나무명품숲,경북 청송군,기타관광지
60,신성리공룡발자국,경북 청송군 방호정로 0-0,기타관광
61,방호정,경북 청송군 방호정로 126-24,역사관광지
62,주왕산국립공원/절골분소,경북 청송군,자연관광지
63,청송국민체육센터,경북 청송군 중앙로 306-39,기타관광지
64,달기약수터상탕,경북 청송군,자연관광
65,용추폭포,경북 청송군,자연관광지
66,주왕산국립공원/절골분소,경북 청송군 주산지길 121-170,자연관광
67,솔기온천,경북 청송군 중앙로 315-0,휴양관광지
68,창실고택,경북 청송군 송소고택길 39-0,역사관광지
69,CU/청송현서점,경북 청송군 청송로 1163-0,쇼핑
