순위,업소명,주소,분류,외지인 검색 수
1,신촌식당,경북 청송군 신촌약수길 18-0,한식,8360
2,팔팔식당,경북 청송군 경동로 5157-0,한식,7130
3,서울여관식당,경북 청송군 약수길 18-1,한식,5239
4,백일홍,경북 청송군 송소고택길 21-0,카페/찻집,2587
5,청하누,경북 청송군 주왕산로 440-0,한식,1967
6,명궁약수가든,경북 청송군 경동로 5156-0,한식,1825
7,달기약수닭백숙해성,경북 청송군 중앙로 415-0,한식,1647
8,주왕산청솔식당,경북 청송군 공원길 164-0,한식,1620
9,불로촌식당,경북 청송군 경동로 5173-5,한식,1529
10,청송송어장회집,경북 청송군 사부실길 17-0,외국식,1413
11,동대구식당,경북 청송군 약수길 22-0,한식,1149
12,주왕산가든,경북 청송군 주왕산로 508-9,한식,849
13,송이가든,경북 청송군 주왕산로 504-0,한식,752
14,달기약수탕닭백숙촌,경북 청송군,기타음식,700
15,가든세계평화,경북 청송군 경동로 5185-0,한식,682
16,달기약수촌,경북 청송군 약수길 54-5,한식,596
17,신동양식당,경북 청송군 중앙로 526-0,한식,516
18,작은하늘농가레스토랑,경북 청송군 교하로 246-0,외국식,513
19,두연[한식],경북 청송군 초막본길 40-0,한식,463
20,인더가든,경북 청송군 주왕산로 508-9,카페/찻집,460
21,심부자밥상,경북 청송군 덕천길 39-0,한식,435
22,수풀림,경북 청송군 공원길 182-0,카페/찻집,432
23,신촌포항식당,경북 청송군 경동로 5161-0,외국식,412
24,계곡가든,경북 청송군 경동로 5173-3,한식,358
25,킴스마운틴커피클래스,경북 청송군 당마을길 7-0,카페/찻집,321
26,달기약수마을,경북 청송군 약수길 42-0,한식,314
27,신촌안동식당,경북 청송군 경동로 5140-0,한식,305
28,소나무식당,경북 청송군 중앙로 581-0,한식,299
29,울산단골식당,경북 청송군 약수길 53-0,한식,275
30,민박촌식당,경북 청송군 당마을길 11-0,한식,263
31,진주약수식당,경북 청송군 약수길 22-6,한식,217
32,안동식당,경북 청송군 약수길 54-2,한식,216
33,삼보식당,경북 청송군 공원길 180-0,한식,206
34,이디야커피주왕산국립공원점,경북 청송군 공원길 162-0,카페/찻집,184
35,봉산식당,경북 청송군 약수길 28-0,한식,180
36,청송약수맛집,경북 청송군 중앙로 533-0,한식,168
37,영천식당[한식],경북 청송군 약수길 56-0,한식,161
38,빠띠오대명리조트청송점,경북 청송군 주왕산로 494-1,외국식,151
39,팔수식당,경북 청송군 부남로 1180-0,한식,147
40,여덟고을,경북 청송군 진안남2길 16-23,카페/찻집,143
41,수부정,경북 청송군 팔각산로 228-0,한식,139
42,풍경,경북 청송군 복리길 25-0,한식,130
43,남해식당,경북 청송군,한식,126
44,웰빙하우스,경북 청송군 휴양단지길 34-1,한식,123
45,수부정식당,경북 청송군 팔각산로 228-0,한식,120
46,명품수타왕손짜장[중식],경북 청송군 금월로 213-0,외국식,107
47,드롭탑청송갤러리점,경북 청송군 중앙로 451-0,카페/찻집,102
48,송림정[한식],경북 청송군 중평병부길 40-5,한식,98
49,신탕초막식당,경북 청송군 약수길 34-0,한식,87
49,고향식당[중식],경북 청송군 중앙로 271-0,외국식,87
51,09순대국밥,경북 청송군 중앙로 292-0,한식,86
52,세미정식당,경북 청송군 신촌약수길 13-0,한식,83
52,부산식당,경북 청송군 약수길 24-0,한식,83
54,청송얼음골수부정[한식],경북 청송군 팔각산로 228-0,한식,81
55,경남식당,경북 청송군 약수길 20-0,한식,78
56,수원식당,경북 청송군 체육공원로 34-1,한식,76
57,꽃돌식당,경북 청송군 경동로 5171-0,한식,74
58,명일여관식당,경북 청송군 공원길 212-0,한식,73
59,텃밭지기,경북 청송군 주왕산로 264-0,한식,69
59,먹보가,경북 청송군 중앙로 476-0,한식,69
61,송암가든,경북 청송군 공원길 64-0,한식,67
62,만수무강,경북 청송군 논시골로 14-0,외국식,66
63,키카보니,경북 청송군 팔각산로 146-0,간이음식,65
64,카페아바드,경북 청송군 진안동윗길 32-0,카페/찻집,61
65,카페꽃담,경북 청송군 신촌1길 4-0,카페/찻집,58
65,주왕산두부맛집,경북 청송군 공원길 89-0,한식,58
67,미정식당,경북 청송군,한식,57
67,청솔식당,경북 청송군 금월로 272-1,한식,57
69,주왕산맛집,경북 청송군 공원길 154-5,한식,55
70,사과밭에돈돈,경북 청송군 중앙로 302-0,한식,54
71,남경식당,경북 청송군 경동로 5169-0,한식,52
71,신촌꽃돌식당,경북 청송군 경동로 5171-0,한식,52
73,울릉도손순대국밥,경북 청송군 금월로 212-0,한식,51
74,나드리김밥천국청송점,경북 청송군 중앙로 228-0,간이음식,49
75,주왕산향촌식당,경북 청송군 당마을길 11-4,한식,48
76,청록담복어샤브,경북 청송군 본마을2길 20-0,외국식,46
77,남해식당,경북 청송군 청송로 5547-5,한식,42
78,신토불이식당,경북 청송군 공원길 156-0,한식,41
79,귀빈식당,경북 청송군 공원길 174-0,한식,40
80,청송미인,경북 청송군 팔각산로 146-0,카페/찻집,39
81,시골식당,경북 청송군 중앙로 254-0,한식,38
82,신진보숯불가든,경북 청송군 진보로 238-0,한식,35
83,길림성반점[중식],경북 청송군 대전로 146-8,외국식,34
83,부동식당,경북 청송군 부동로 1013-0,한식,34
85,청솔약수식당,경북 청송군 약수길 52-0,한식,33
85,청송제과,경북 청송군 금월로 270-0,간이음식,33
87,송현식당[한식],경북 청송군 부동로 1024-1,한식,30
88,토산물식당,경북 청송군 공원길 175-0,한식,29
89,섭이네가든,경북 청송군 휴양단지길 50-4,한식,26
90,청송숯불돼지갈비,경북 청송군 의료원길 38-0,한식,25
91,대구여관식당,경북 청송군 중앙로 548-0,한식,24
91,만바우촌,경북 청송군 경동로 5173-17,한식,24
93,삼거리다방,경북 청송군 청송로 2643-0,카페/찻집,23
93,황토방갈로식당,경북 청송군 공원길 100-0,한식,23
95,갈비명가,경북 청송군 진보로 64-0,한식,22
96,커피킹덤,경북 청송군 중앙로 0-0,카페/찻집,21
96,좋은식당,경북 청송군 공원길 219-0,한식,21
96,왕버들식당,경북 청송군 중앙로 480-0,한식,21
99,수정식당,경북 청송군 신촌약수길 15-12,한식,20
99,수복기사식당,경북 청송군 새마을로 5478-0,한식,20
