업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,1.41544E7
쇼핑업,레저용품쇼핑,3464500.0
숙박업,호텔,1.76936E8
숙박업,콘도,2.151310808E9
숙박업,기타숙박,2.27676515E8
숙박업,캠핑장/펜션,7531500.0
식음료업,식음료,7.960034803E9
여가서비스업,기타레저,1.65157E7
여가서비스업,문화서비스,1.735793E8
여가서비스업,골프장,2.04376E7
