연령대,남성방문 비율,여성방문 비율
70세 이상,5.3,6.2
60~69세,9.6,13.0
50~59세,12.3,12.9
40~49세,8.6,9.1
30~39세,4.1,4.3
20~29세,4.7,4.2
10~19세,2.4,2.7
