동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
12,370,기타가족,남매_동생_형제,미식,호두_갈비찜_국수
5,168,배우자,부인_신랑,자연경관,정원_계곡_공원
5,28,부모님,아버님_어머님_아버지,문화예술,동물원_공장_광장
4,23,회사동료,직원_동료,레포츠/운동,태권도장_승마장_농구장
3,23,연인,연인,반려동물,애견_반려동물
2,22,친구,친구,휴식/힐링,근교여행_피크닉_나들이
2,20,싱글,싱글,역사유적,교회_고택_정자
1,7,학생,대학생,체험,어린이승마체험_학생승마체험
1,0,자녀,아들,,
