순위,업소명,주소,분류,외지인 검색 수
1,오퐁드부아,대구 달성군 주리2길 104-0,카페/찻집,17377
2,룰리커피가창점,대구 달성군 우록길 76-0,카페/찻집,13172
3,정미네,대구 달성군 헐티로2길 26-0,한식,13138
4,곤지곤지본점 [한식],대구 달성군 퇴계길 43-8,한식,12736
5,큰나무집,대구 달성군 우록길 24-0,한식,11850
6,원조현풍박소선할매집곰탕본점,대구 달성군 현풍중앙로 56-1,한식,11522
7,대새목장,대구 달성군 가창로93길 523-0,카페/찻집,11125
8,자연충만,대구 달성군 마비정길 163-0,카페/찻집,9298
9,생수정식당,대구 달성군 우록3길 58-0,한식,8548
10,도케비커피,대구 달성군 음동길 130-15,카페/찻집,7046
11,까사드테하,대구 달성군 녹문길 16-11,카페/찻집,6368
12,현풍닭칼국수본점,대구 달성군 현풍중앙로 50-0,한식,6178
13,강원도집,대구 달성군 가창로176길 18-0,외국식,6168
14,스타벅스대구테크노폴리스점,대구 달성군 테크노상업로 84-0,카페/찻집,6102
15,온더레일,대구 달성군 가창로93길 52-0,카페/찻집,5918
16,슬로우스톤,대구 달성군 휴양림길 109-0,카페/찻집,5533
17,카페찬스,대구 달성군 옥포로 301-0,카페/찻집,4956
18,가창닭갈비,대구 달성군 가창로119길 13-0,외국식,4810
19,옹심이칼국수,대구 달성군 다사로 655-0,한식,4709
20,161커피스튜디오,대구 달성군 비슬로 581-0,카페/찻집,4682
21,쿠우쿠우현풍테크노점,대구 달성군 테크노중앙대로 254-0,외국식,4621
22,카르멜,대구 달성군 달구벌대로 616-0,카페/찻집,4243
23,홍구원가창점 [중식],대구 달성군 가창로176길 9-0,외국식,4231
24,카페담,대구 달성군 유가사2길 15-0,카페/찻집,4187
25,유가제빵소,대구 달성군 테크노중앙대로1길 35-0,간이음식,4115
26,마고플레인강정보점,대구 달성군 강정본길 68-18,카페/찻집,3944
27,호반더블루,대구 달성군 달창로 420-0,카페/찻집,3869
28,곤지곤지현풍점,대구 달성군 테크노순환로12길 24-0,한식,3815
29,카페비슬,대구 달성군 음동길 201-0,카페/찻집,3777
30,하얀집,대구 달성군 가창로155길 9-0,한식,3726
31,핸즈커피세천점,대구 달성군 세천북로14길 8-0,카페/찻집,3548
32,슈가파인,대구 달성군 헐티로 899-0,카페/찻집,3397
33,두낫디스터브세천점,대구 달성군 세천로7길 7-15,카페/찻집,3337
34,돈마을식당,대구 달성군 녹문길 19-0,한식,3273
35,카페공가,대구 달성군 주리1길 52-12,카페/찻집,3270
36,스테이550,대구 달성군 성화로 50-0,카페/찻집,3217
37,가창댐식당,대구 달성군 헐티로 1056-0,한식,3141
38,벨베꼼메,대구 달성군 세천북로 66-0,카페/찻집,3127
39,감나무집,대구 달성군 우록3길 73-0,한식,3067
40,산엘아르카,대구 달성군 휴양림길 416-0,카페/찻집,3014
41,파르크우록,대구 달성군 우록길 155-10,카페/찻집,3007
42,동곡원조할매손칼국수,대구 달성군 달구벌대로55길 97-5,한식,3003
43,멍리버,대구 달성군 현풍서로71길 3-0,카페/찻집,2922
44,금산곰탕,대구 달성군 구례길 1-0,한식,2880
45,커피명가구지점,대구 달성군 내리길 19-5,카페/찻집,2826
46,강정보돌짜장[중식],대구 달성군 강정길 13-0,외국식,2587
47,보백관서재점,대구 달성군 서재본길 11-0,한식,2586
48,차콜우드,대구 달성군 행정길 196-32,외국식,2442
49,스타벅스대구죽곡점,대구 달성군 달구벌대로 861-0,카페/찻집,2387
50,일월정[한식],대구 달성군 논공로 697-5,한식,2358
51,Enelrio,대구 달성군 비슬로 1137-0,카페/찻집,2314
52,대가웍본점 [중식],대구 달성군 현풍동로29길 5-0,외국식,2301
53,정든대자연식당,대구 달성군 가창로93길 160-0,한식,2271
54,마르텐사이트,대구 달성군 하빈로 363-0,카페/찻집,2237
55,엄마밥상세천점,대구 달성군 세천북로7길 8-0,한식,2197
56,게이블루프커피,대구 달성군 강정본길 77-0,카페/찻집,2188
57,손중헌원조논메기매운탕,대구 달성군 부곡2길 7-9,한식,2186
58,꽃잔디식당,대구 달성군 달구벌대로 750-0,한식,2183
59,메르헨카페,대구 달성군 성산로 1281-0,카페/찻집,2159
60,팔수식당,대구 달성군 가창로176길 21-0,외국식,2077
61,카페목하,대구 달성군 가창로10길 56-0,카페/찻집,2046
62,버거킹대구테크노폴리스점,대구 달성군 테크노중앙대로 243-0,간이음식,2041
63,맥도날드대구다사DT점,대구 달성군 달구벌대로 825-0,간이음식,2010
64,투썸플레이스대구가창점,대구 달성군 가창로176길 30-0,카페/찻집,2008
65,샤브향서재점,대구 달성군 서재본길 45-0,외국식,1917
66,다담뜰한식뷔페달성점,대구 달성군 비슬로 581-0,한식,1909
67,원조현풍할매집곰탕,대구 달성군 현풍중앙로 109-0,한식,1891
68,버거킹대구서재FS점,대구 달성군 서재로 66-0,간이음식,1868
69,노즈커피,대구 달성군 우록길 244-0,카페/찻집,1857
70,오퐁드부아다이닝,대구 달성군 주리2길 103-0,외국식,1842
71,커피로드333,대구 달성군 현풍로 268-0,카페/찻집,1757
72,한훤당고택bysoga카페,대구 달성군 지동1길 43-0,카페/찻집,1748
73,교동면옥화원점,대구 달성군 사문진로 416-0,한식,1674
74,갈비만본점,대구 달성군 테크노상업로 110-0,한식,1672
75,커피명가루체215,대구 달성군 구라로 89-0,카페/찻집,1662
76,프라그란자가창점,대구 달성군 가창로176길 29-0,카페/찻집,1632
77,커피빈잔,대구 달성군 우록길 177-11,카페/찻집,1576
78,가창찐빵손만두,대구 달성군 가창로 1105-0,한식,1568
79,강창장어,대구 달성군 하목정길 62-0,외국식,1524
80,스위치온,대구 달성군 헐티로11길 35-0,카페/찻집,1472
81,그곳에가고싶다,대구 달성군 행정길 118-0,외국식,1463
82,파스쿠찌대구화원DI점,대구 달성군 사문진로 424-0,카페/찻집,1442
83,오복반점,대구 달성군 명천로 146-0,외국식,1438
84,교동면옥현풍점,대구 달성군 비슬로 594-0,한식,1433
85,현풍닭칼국수대구테크노폴리스점,대구 달성군 테크노상업로 68-0,한식,1428
86,남강장어,대구 달성군 비슬로 969-0,외국식,1405
87,투썸플레이스대구화원점,대구 달성군 비슬로 2529-0,카페/찻집,1399
88,유촌칡냉면,대구 달성군 화원로7길 17-0,한식,1379
89,옥포뜰,대구 달성군 용연사길 102-0,한식,1378
