순위,업소명,주소,분류,현지인 검색 수
1,도케비커피,대구 달성군 음동길 130-15,카페/찻집,3386
2,스타벅스대구테크노폴리스점,대구 달성군 테크노상업로 84-0,카페/찻집,3162
3,유가제빵소,대구 달성군 테크노중앙대로1길 35-0,간이음식,2955
4,슬로우스톤,대구 달성군 휴양림길 109-0,카페/찻집,2772
5,쿠우쿠우현풍테크노점,대구 달성군 테크노중앙대로 254-0,외국식,2069
6,호반더블루,대구 달성군 달창로 420-0,카페/찻집,1985
7,자연충만,대구 달성군 마비정길 163-0,카페/찻집,1929
8,커피명가구지점,대구 달성군 내리길 19-5,카페/찻집,1898
9,현풍닭칼국수본점,대구 달성군 현풍중앙로 50-0,한식,1809
10,원조현풍박소선할매집곰탕본점,대구 달성군 현풍중앙로 56-1,한식,1755
11,핸즈커피세천점,대구 달성군 세천북로14길 8-0,카페/찻집,1693
12,버거킹대구테크노폴리스점,대구 달성군 테크노중앙대로 243-0,간이음식,1663
13,큰나무집,대구 달성군 우록길 24-0,한식,1658
14,오퐁드부아,대구 달성군 주리2길 104-0,카페/찻집,1647
15,산엘아르카,대구 달성군 휴양림길 416-0,카페/찻집,1564
16,161커피스튜디오,대구 달성군 비슬로 581-0,카페/찻집,1520
17,정미네,대구 달성군 헐티로2길 26-0,한식,1483
18,카페비슬,대구 달성군 음동길 201-0,카페/찻집,1464
19,카페담,대구 달성군 유가사2길 15-0,카페/찻집,1373
20,곤지곤지현풍점,대구 달성군 테크노순환로12길 24-0,한식,1348
21,옹심이칼국수,대구 달성군 다사로 655-0,한식,1299
22,카르멜,대구 달성군 달구벌대로 616-0,카페/찻집,1272
22,벨베꼼메,대구 달성군 세천북로 66-0,카페/찻집,1272
24,마고플레인강정보점,대구 달성군 강정본길 68-18,카페/찻집,1249
25,롯데리아현풍테크노폴리스점,대구 달성군 테크노대로 61-0,간이음식,1237
26,룰리커피가창점,대구 달성군 우록길 76-0,카페/찻집,1200
27,곤지곤지본점 [한식],대구 달성군 퇴계길 43-8,한식,1174
28,대새목장,대구 달성군 가창로93길 523-0,카페/찻집,1145
29,써브웨이대구테크노폴리스점,대구 달성군 테크노상업로 62-0,간이음식,1035
30,멍리버,대구 달성군 현풍서로71길 3-0,카페/찻집,993
31,두낫디스터브세천점,대구 달성군 세천로7길 7-15,카페/찻집,974
32,엄마밥상세천점,대구 달성군 세천북로7길 8-0,한식,970
33,홍천뚝배기본점,대구 달성군 논공로 814-0,한식,959
34,버거킹대구서재FS점,대구 달성군 서재로 66-0,간이음식,927
35,금산곰탕,대구 달성군 구례길 1-0,한식,922
36,대가웍본점 [중식],대구 달성군 현풍동로29길 5-0,외국식,905
37,스몰버드,대구 달성군 현풍로14길 20-0,카페/찻집,896
38,갈비만본점,대구 달성군 테크노상업로 110-0,한식,875
