유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
대구광역시 달서구 , 대구광역시 달성군,36.6,1
대구광역시 수성구 , 대구광역시 달성군,12.0,1
대구광역시 북구 , 대구광역시 달성군,8.6,1
대구광역시 남구 , 대구광역시 달성군,4.9,1
대구광역시 동구 , 대구광역시 달성군,4.9,1
경상남도 창녕군 , 대구광역시 달성군,4.3,1
대구광역시 서구 , 대구광역시 달성군,4.1,1
대구광역시 중구 , 대구광역시 달성군,3.9,1
경상북도 청도군 , 대구광역시 달성군,3.2,1
경상북도 고령군 , 대구광역시 달성군,3.2,1
경상북도 칠곡군 , 대구광역시 달성군,2.2,1
경상북도 경산시 , 대구광역시 달성군,1.8,1
경상북도 성주군 , 대구광역시 달성군,1.8,1
경상북도 구미시 , 대구광역시 달성군,1.4,1
경상남도 합천군 , 대구광역시 달성군,0.6,1
경상남도 김해시 , 대구광역시 달성군,0.4,1
경상북도 김천시 , 대구광역시 달성군,0.4,1
경상남도 함안군 , 대구광역시 달성군,0.3,1
경상북도 영천시 , 대구광역시 달성군,0.3,1
경상남도 거창군 , 대구광역시 달성군,0.3,1
 대구광역시 달성군,대구광역시 달서구,37.9,2
 대구광역시 달성군,대구광역시 수성구,11.9,2
 대구광역시 달성군,대구광역시 북구,6.3,2
 대구광역시 달성군,대구광역시 동구,5.0,2
 대구광역시 달성군,대구광역시 남구,4.5,2
 대구광역시 달성군,대구광역시 중구,4.2,2
 대구광역시 달성군,대구광역시 서구,3.0,2
 대구광역시 달성군,경상남도 창녕군,2.9,2
 대구광역시 달성군,경상북도 칠곡군,2.6,2
 대구광역시 달성군,경상북도 청도군,2.5,2
 대구광역시 달성군,경상북도 고령군,2.1,2
 대구광역시 달성군,경상북도 구미시,1.5,2
 대구광역시 달성군,경상북도 성주군,1.3,2
 대구광역시 달성군,경상북도 경산시,1.2,2
 대구광역시 달성군,경상북도 경주시,0.9,2
 대구광역시 달성군,경상남도 합천군,0.8,2
 대구광역시 달성군,경상북도 포항시 북구,0.7,2
 대구광역시 달성군,부산광역시 기장군,0.5,2
 대구광역시 달성군,경상남도 창원시 마산합포구,0.5,2
 대구광역시 달성군,경상북도 군위군,0.5,2
