연령대,남성방문 비율,여성방문 비율
70세 이상,3.3,1.9
60~69세,15.1,4.9
50~59세,24.3,9.3
40~49세,12.5,4.7
30~39세,10.5,3.3
20~29세,6.2,2.9
10~19세,0.5,0.4
