동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
35,226,기타가족,동생_패밀리_가족,자연경관,전망대_정원_바다,울진엑스포공원
21,179,자녀,자녀_청소년_아들,미식,맛집_떡갈비_물회,울진엑스포공원
8,66,부모님,아버지_부모_아빠,문화예술,미술관_극장_아쿠아리움,울진엑스포공원
6,33,연인,연인,역사유적,다리_정자_한옥마을,울진엑스포공원
3,21,회사동료,직원,레포츠/운동,테마공원_워터파크_놀이터,울진엑스포공원
3,9,배우자,남편,휴식/힐링,피크닉_즐길거리_가을여행,울진엑스포공원
3,2,싱글,혼자,체험,생태체험,울진엑스포공원
