동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
2,11,자녀,아들,자연경관,휴양림_자연휴양림_공원,마비정 벽화마을
0,8,,,미식,카페_된장_차,마비정 벽화마을
0,7,,,체험,어린이승마체험_학생승마체험,마비정 벽화마을
0,5,,,레포츠/운동,승마장,마비정 벽화마을
0,4,,,문화예술,벽화마을,마비정 벽화마을
0,3,,,휴식/힐링,근교여행,마비정 벽화마을
0,2,,,역사유적,정자,마비정 벽화마을
