연령대,남성방문 비율,여성방문 비율
70세 이상,5.5,4.7
60~69세,13.7,10.9
50~59세,14.3,16.9
40~49세,7.0,5.9
30~39세,5.3,4.2
20~29세,2.8,5.7
10~19세,1.2,1.3
