연령대,남성방문 비율,여성방문 비율
70세 이상,3.6,2.5
60~69세,10.7,6.1
50~59세,11.2,8.0
40~49세,11.1,7.6
30~39세,10.6,8.2
20~29세,7.4,6.8
10~19세,2.4,1.8
