연령대,남성방문 비율,여성방문 비율
70세 이상,3.1,2.5
60~69세,11.6,8.8
50~59세,11.4,11.5
40~49세,10.3,9.8
30~39세,8.9,10.3
20~29세,2.9,3.3
10~19세,1.7,1.9
