연령대,남성방문 비율,여성방문 비율
70세 이상,2.3,2.5
60~69세,5.6,4.7
50~59세,10.4,7.0
40~49세,10.6,6.0
30~39세,13.7,8.8
20~29세,14.4,10.6
10~19세,1.6,1.4
