연령대,남성방문 비율,여성방문 비율
70세 이상,5.1,5.1
60~69세,6.7,7.2
50~59세,9.1,8.4
40~49세,7.5,6.3
30~39세,9.3,8.1
20~29세,10.2,10.4
10~19세,2.2,3.1
