기준연월,지역명,검색량(건)
202108,경기도 안성시 ,1002
202109,경기도 안성시 ,1215
202110,경기도 안성시 ,1538
202111,경기도 안성시 ,1139
202112,경기도 안성시 ,192
202201,경기도 안성시 ,306
202202,경기도 안성시 ,181
202203,경기도 안성시 ,171
202204,경기도 안성시 ,86
202205,경기도 안성시 ,235
202206,경기도 안성시 ,406
202207,경기도 안성시 ,357
