동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
289,3923,연인,애인_여친_커플,미식,막국수_맛집_술
260,692,기타가족,오빠_친척_가족,레포츠/운동,캠핑_헬스장_놀이터
161,457,자녀,아들_딸_외동,자연경관,정원_저수지_동산
82,284,친구,친구_룸메,문화예술,노래방_동물원_공연장
67,228,학생,고삼_대학생_고딩,휴식/힐링,피크닉_나들이_근교여행
66,163,회사동료,대리_동료_부장,반려동물,애견_유기견_대형견
60,52,부모님,할머니_부모_아빠,역사유적,한옥_사찰_성당
17,20,배우자,신랑_신부_부인,체험,승마체험_먹이주기체험
7,0,싱글,혼자_싱글,,
