순위,업소명,주소,분류,합산 검색 수
1,약수터식당,경기 안성시 만세로 667-0,외국식,29128
2,맛집막국수,경기 안성시 안성대로 2126-0,한식,15448
3,소나무향기,경기 안성시 안성맞춤대로 2184-5,한식,15394
4,안일옥본점,경기 안성시 중앙로411번길 20-0,한식,14703
5,무대베이커리카페,경기 안성시 샛터길 106-12,카페/찻집,13927
6,안성장터국밥,경기 안성시 구례골길 170-17,한식,13892
7,두리봉시골청국장,경기 안성시 보삼로 102-0,한식,13424
8,에메랄드그린,경기 안성시 칠곡호수길 22-0,카페/찻집,13262
9,모스트417,경기 안성시 만세로 959-3,카페/찻집,12901
10,파주옥미리내직영점,경기 안성시 안성맞춤대로 2289-11,한식,12228
11,로스가든,경기 안성시 미리내성지로 299-8,카페/찻집,10923
12,돌담집,경기 안성시 바우덕이로 316-0,한식,10475
13,그루터기,경기 안성시 덕봉서원로 265-0,한식,10131
14,파크엘림,경기 안성시 주래본죽로 124-26,한식,10064
15,노곡정육점식당,경기 안성시 안성맞춤대로 2277-0,한식,9553
16,세영이네[한식],경기 안성시 녹배길 111-4,한식,9474
17,고삼묵밥,경기 안성시 무쇠막안길 2-8,한식,9460
18,스타벅스안성석정DT점,경기 안성시 중앙로 308-0,카페/찻집,9411
19,태웅이네막국수,경기 안성시 안성맞춤대로 2289-11,한식,9388
20,로스터스정진원의커피볶는집,경기 안성시 만세로 1113-0,카페/찻집,9281
21,스타벅스안성계동DT점,경기 안성시 안성맞춤대로 803-0,카페/찻집,8543
22,카페멜멜,경기 안성시 칠곡호수길 67-5,카페/찻집,8133
23,궁중해물탕양성본점,경기 안성시 만세로 673-0,한식,8113
24,보나카바안성점,경기 안성시 보개원삼로 165-20,외국식,7693
25,맛짱손두부,경기 안성시 삼흥로 548-0,한식,7563
26,이소가든,경기 안성시 양성로 135-0,한식,7445
27,하루평택점,경기 안성시 대소길 16-0,외국식,7108
28,안성한우축산물프라자,경기 안성시 안성맞춤대로 833-0,한식,6989
29,153해장국,경기 안성시 금일로 99-0,한식,6707
30,스타벅스안성공도DT점,경기 안성시 서동대로 4489-0,카페/찻집,6647
31,청류재커피,경기 안성시 동문이길 14-17,카페/찻집,6394
32,강건너빼리,경기 안성시 가협1길 121-54,한식,6375
33,버거킹안성공도DT점,경기 안성시 서동대로 4294-0,간이음식,6350
34,양평해장국양성점,경기 안성시 양성로 688-6,한식,6330
35,산마루,경기 안성시 장계길 17-0,한식,5998
36,청수골[한식],경기 안성시 삼흥로 566-0,한식,5979
37,백제갈비평택점,경기 안성시 만세로 1443-8,한식,5973
38,두부마을과돌솥밥일죽점,경기 안성시 서동대로 7321-72,한식,5724
39,삼동소바안성평택점,경기 안성시 만세로 1294-11,외국식,5713
40,장안면옥,경기 안성시 중앙로371번길 54-0,한식,5591
41,삼은40,경기 안성시 삼은길 40-0,카페/찻집,5535
42,카이로스,경기 안성시 반제호수길 40-0,카페/찻집,5414
43,맷돌두부집,경기 안성시 녹배길 103-0,한식,5413
44,향교골손두부,경기 안성시 교동길 33-72,한식,5388
45,가야정,경기 안성시 양성로 688-4,한식,5380
45,두꺼비스넥,경기 안성시 안성맞춤대로 1068-0,간이음식,5380
47,모박사부대찌개본점,경기 안성시 서동대로 4653-0,외국식,5366
48,웅골손두부,경기 안성시 내둔길 16-0,한식,5349
49,아메리카나,경기 안성시 정봉길 49-0,외국식,5339
50,칠곡해물손칼국수,경기 안성시 만세로 1090-0,한식,5260
51,소들목장,경기 안성시 관음당길 20-0,한식,5129
52,어가명가,경기 안성시 금일로 40-0,한식,4903
53,개성토종상황버섯삼계탕,경기 안성시 미륵당길 28-0,한식,4816
54,거목산장,경기 안성시 도곡길 34-15,외국식,4808
55,소담고을원곡점,경기 안성시 만세로 1400-0,한식,4705
56,마로니에,경기 안성시 장기로45번길 22-3,외국식,4491
57,식도락,경기 안성시 안성맞춤대로 2090-0,한식,4421
58,남포동직화쭈꾸미본점,경기 안성시 문터길 16-6,외국식,4374
59,카페칠곡상회,경기 안성시 만세로 1089-0,카페/찻집,4134
60,30년옹고집,경기 안성시 녹배길 142-0,한식,4018
61,호수정감,경기 안성시 미리내성지로 339-3,한식,3936
62,안성마춤한우촌,경기 안성시 신미1길 126-0,한식,3905
63,정선곤드레바다,경기 안성시 진안로 1024-0,한식,3791
64,홍익돈까스안성점,경기 안성시 중앙로 134-0,외국식,3790
65,개성상황버섯삼계탕,경기 안성시 안성맞춤대로 838-0,한식,3709
