순위,업소명,주소,분류,합산 검색 수
1,퍼니스카페앤라운지,광주 서구 천변좌하로 192-0,카페/찻집,28345
2,맥문동,광주 서구 마륵로 24-0,외국식,14811
3,상무초밥상무점,광주 서구 운천로 253-0,외국식,11229
4,테이트모던,광주 서구 상무대로673번길 24-0,카페/찻집,10954
5,아웃백스테이크하우스광주광천점,광주 서구 죽봉대로 68-0,외국식,10098
6,스타벅스광주상무DT점,광주 서구 상무대로 847-0,카페/찻집,10046
7,매월농원,광주 서구 전평길 66-0,외국식,9878
8,나정상회,광주 서구 상무자유로 24-0,한식,9865
9,아웃백스테이크하우스광주상무점,광주 서구 상무연하로 41-0,외국식,9631
10,옥과한우촌상무점,광주 서구 내방로 39-1,한식,9366
11,쿠우쿠우광주상무점,광주 서구 시청로50번길 3-0,외국식,9335
12,솔빛마루상무점 [한식],광주 서구 상무자유로 24-2,한식,9021
13,VIPS광주광천점,광주 서구 무진대로 919-0,외국식,7843
14,황솔촌상무점,광주 서구 운천로 143-0,한식,7749
15,스타벅스광주화정DT점,광주 서구 상무대로 1080-0,카페/찻집,7668
16,대광식당,광주 서구 상무대로695번길 15-0,한식,7655
17,김강심칼국수,광주 서구 회재로 841-0,한식,7504
18,맥도날드상무대DT점,광주 서구 치평로 72-0,간이음식,7141
19,맥도날드광주쌍촌DT점,광주 서구 상무대로 921-1,간이음식,6855
20,마천루[중식],광주 서구 월드컵4강로 236-0,외국식,6592
21,쟝리6-6,광주 서구 천변좌하로 436-0,카페/찻집,6456
22,스타벅스광주금호DT점,광주 서구 운천로109번길 1-0,카페/찻집,6408
23,하해가,광주 서구 내방로 37-0,외국식,6378
24,온고당,광주 서구 개산길 13-11,한식,6361
25,영미오리탕상무점,광주 서구 상무중앙로104번길 10-0,한식,6304
26,가배당,광주 서구 눌재로 434-0,카페/찻집,6191
27,등촌상무점,광주 서구 마륵로 23-0,외국식,6070
28,명가원[한식],광주 서구 상무시민로 97-5,한식,5939
29,명지원명가,광주 서구 운천로 237-0,한식,5763
30,진도예가[한식],광주 서구 마륵복개로 53-1,한식,5692
31,비바로마,광주 서구 상무누리로 20-0,외국식,5644
32,스타벅스광주신세계DT점,광주 서구 죽봉대로 33-0,카페/찻집,5502
33,스타벅스서광주DT점,광주 서구 서광주로 23-0,카페/찻집,5392
34,밀탑상무점,광주 서구 상무자유로 27-0,카페/찻집,5298
35,서울깍두기상무점,광주 서구 상무시민로 97-6,한식,5226
36,대게나라상무점,광주 서구 운천로 213-0,외국식,5181
36,해동활어,광주 서구 상무대로 653-1,외국식,5181
38,스타벅스광주동림점,광주 서구 하남대로 672-1,카페/찻집,5167
39,카페304,광주 서구 상무누리로 15-0,카페/찻집,5109
40,갤러리24,광주 서구 천변좌로 14-0,카페/찻집,4926
41,미풍해장국광주상무점,광주 서구 시청로20번길 11-0,한식,4738
42,짬뽕지존전남광주점 [중식],광주 서구 서광주로 31-0,외국식,4555
43,신쭈꾸미본점,광주 서구 시청서편로4번길 16-0,외국식,4389
44,삼희불낙상무본점,광주 서구 상무누리로 143-0,외국식,4070
45,도르르커피,광주 서구 화개중앙로 139-0,카페/찻집,4053
46,벗초밥,광주 서구 풍암중앙로86번길 42-0,외국식,3998
47,더바른샤브,광주 서구 상무중앙로28번길 4-0,외국식,3982
48,이바돔감자탕상무점,광주 서구 상무중앙로34번길 2-0,한식,3972
49,하지메,광주 서구 상무민주로 16-0,외국식,3891
50,청수민물장어,광주 서구 마륵로 27-0,외국식,3858
51,행복한임금님서광주점 [한식],광주 서구 풍서우로 196-0,한식,3845
52,광주옥1947,광주 서구 상무대로 1104-20,한식,3767
53,연화,광주 서구 마륵복개로 147-0,한식,3668
54,오스테리아12,광주 서구 상무대로673번길 19-0,외국식,3651
55,매월흑염소가든,광주 서구 회재유통길 19-24,한식,3610
56,베비에르과자점,광주 서구 풍암중앙로 37-0,간이음식,3497
57,블레스롤광주상무점,광주 서구 천변좌하로 168-2,카페/찻집,3463
57,투썸플레이스광주쌍촌DT점,광주 서구 상무대로956번길 3-0,카페/찻집,3463
59,다미정,광주 서구 풍암순환로128번길 73-0,외국식,3462
60,스타벅스광주풍암점,광주 서구 풍암2로 8-0,카페/찻집,3460
61,백년미가유촌점 [한식],광주 서구 유덕로28번길 18-0,한식,3447
62,다도해물나라,광주 서구 마륵복개로 57-0,외국식,3441
63,이산정[한식],광주 서구 원마륵1길 33-0,한식,3421
64,홍익돈까스광주상무점,광주 서구 상무중앙로78번길 5-6,외국식,3359
65,광양숯불구이상무점,광주 서구 상무대로867번길 23-0,한식,3340
66,왕뼈사랑,광주 서구 무진대로 937-0,한식,3280
