연령대,남성방문 비율,여성방문 비율
70세 이상,3.6,3.6
60~69세,6.7,6.7
50~59세,9.3,11.8
40~49세,8.3,10.9
30~39세,7.0,7.0
20~29세,9.2,6.4
10~19세,4.6,3.9
