순위,관광지명,주소,분류,현지인 검색 수
1,동대문종합시장,서울 종로구 종로 266-0,시장,12873
2,경복궁,서울 종로구 사직로 161-0,역사유적지,6963
3,조계사,서울 종로구 우정국로 55-0,종교성지,5965
4,포시즌스호텔서울,서울 종로구 새문안로 97-0,호텔,5954
5,국립현대미술관서울관,서울 종로구 삼청로 30-0,전시시설,5689
6,광장시장,서울 종로구 창경궁로 88-0,시장,5091
7,서머셋팰리스,서울 종로구 율곡로2길 7-0,호텔,4911
8,팔각정북악스카이,서울 종로구 북악산로 267-0,랜드마크관광,3817
9,서울역사박물관,서울 종로구 새문안로 55-0,전시시설,3696
10,JW메리어트동대문스퀘어서울,서울 종로구 청계천로 279-0,호텔,3566
11,화정박물관,서울 종로구 평창8길 3-0,전시시설,3127
12,청와대사랑채,서울 종로구 효자로13길 45-0,전시시설,3117
13,북악스카이웨이,서울 종로구,데이트코스,2945
14,광화문,서울 종로구 사직로 161-0,역사유적지,2692
15,오라카이인사동스위츠,서울 종로구 인사동4길 18-0,호텔,2652
16,두산아트센터,서울 종로구 종로33길 15-0,공연시설,2581
17,북악팔각정,서울 종로구 북악산로 267-0,역사유적지,2474
18,IBC호텔,서울 종로구 난계로 241-0,호텔,2238
19,신라스테이광화문,서울 종로구 삼봉로 71-0,호텔,2232
20,대학로,서울 종로구,테마공원,2159
21,가나아트센터,서울 종로구 평창30길 28-0,전시시설,1963
22,서울옥션하우스,서울 종로구 평창30길 24-0,전시시설,1784
23,CGV피카디리1958,서울 종로구 돈화문로5가길 1-0,공연시설,1698
24,동화면세점본점,서울 종로구 세종대로 149-0,면세점,1656
25,오라카이대학로호텔,서울 종로구 율곡로 180-0,호텔,1635
26,통인시장,서울 종로구 자하문로15길 18-0,시장,1603
27,창경궁,서울 종로구 창경궁로 185-0,역사유적지,1498
28,낙산공원,서울 종로구 낙산길 41-0,도시공원,1486
29,충신시장,서울 종로구 율곡로22길 7-0,시장,1415
30,흥인지문,서울 종로구 종로 288-0,역사유적지,1414
31,이화장,서울 종로구 이화장1길 32-0,역사유적지,1369
32,글로리아타운,서울 종로구 평창문화로 75-0,쇼핑몰,1356
33,서울미술관,서울 종로구 자하문로 231-0,전시시설,1342
34,창덕궁,서울 종로구 율곡로 99-0,역사유적지,1327
35,안녕인사동,서울 종로구 인사동길 49-0,쇼핑몰,1279
36,센터마크호텔,서울 종로구 인사동5길 38-0,호텔,1257
37,국제갤러리,서울 종로구 삼청로 54-0,전시시설,1126
38,티오엠,서울 종로구 대학로8가길 85-0,공연시설,1084
39,환기미술관,서울 종로구 자하문로40길 63-0,전시시설,1051
40,사직공원,서울 종로구 사직로 89-0,도시공원,1037
41,총회창립100주년기념관,서울 종로구 대학로3길 29-0,전시시설,1025
42,동대문종합시장D동,서울 종로구 종로 266-0,시장,1019
43,CGV대학로,서울 종로구 대명길 28-0,공연시설,1015
44,안국선원,서울 종로구 북촌로 70-0,종교성지,994
