동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
4592,76581,친구,친구_지인_절친,미식,맛집_맥주_바나나
3219,8460,기타가족,엄마_언니_형,휴식/힐링,나들이_힐링_신혼여행
2045,6383,연인,애인_남자친구_커플,역사유적,한옥_한옥마을_고궁
1275,6268,자녀,아들_딸_청소년,레포츠/운동,낚시_캠핑_수영장
478,5795,회사동료,대리_직원_임원,문화예술,노래방_미술관_전시관
371,2304,학생,중딩_중학생_고딩,자연경관,바다_갯벌_늪
351,74,배우자,신랑_아내_신부,반려동물,반려동물_유기견_반려견
253,47,부모님,아버지_할아버지_엄빠,체험,한옥스테이_시티투어_수학여행
67,0,싱글,혼자_싱글,,
