순위,관광지명,주소,분류,외지인 검색 수
1,경복궁,서울 종로구 사직로 161-0,역사유적지,145826
2,동대문종합시장,서울 종로구 종로 266-0,시장,133239
3,북악스카이웨이,서울 종로구,데이트코스,120440
4,국립현대미술관서울관,서울 종로구 삼청로 30-0,전시시설,107142
5,광장시장,서울 종로구 창경궁로 88-0,시장,95927
6,팔각정북악스카이,서울 종로구 북악산로 267-0,랜드마크관광,89660
7,포시즌스호텔서울,서울 종로구 새문안로 97-0,호텔,87713
8,북악팔각정,서울 종로구 북악산로 267-0,역사유적지,67418
9,JW메리어트동대문스퀘어서울,서울 종로구 청계천로 279-0,호텔,58474
10,낙산공원,서울 종로구 낙산길 41-0,도시공원,49172
11,광화문,서울 종로구 사직로 161-0,역사유적지,43307
12,조계사,서울 종로구 우정국로 55-0,종교성지,42575
13,창경궁,서울 종로구 창경궁로 185-0,역사유적지,33783
14,신라스테이광화문,서울 종로구 삼봉로 71-0,호텔,29155
15,서머셋팰리스,서울 종로구 율곡로2길 7-0,호텔,28712
16,오라카이인사동스위츠,서울 종로구 인사동4길 18-0,호텔,25622
17,서울역사박물관,서울 종로구 새문안로 55-0,전시시설,25333
18,청와대,서울 종로구 청와대로 1-0,기타관광,19494
19,CGV피카디리1958,서울 종로구 돈화문로5가길 1-0,공연시설,18607
20,청와대사랑채,서울 종로구 효자로13길 45-0,전시시설,18537
21,나인트리프리미어호텔인사동,서울 종로구 인사동길 49-0,호텔,18093
22,오라카이대학로호텔,서울 종로구 율곡로 180-0,호텔,17097
23,북촌한옥마을,서울 종로구,역사유적지,17043
24,대학로,서울 종로구,테마공원,15503
25,동화면세점본점,서울 종로구 세종대로 149-0,면세점,15094
26,창덕궁,서울 종로구 율곡로 99-0,역사유적지,14190
27,총회창립100주년기념관,서울 종로구 대학로3길 29-0,전시시설,13360
28,안녕인사동,서울 종로구 인사동길 49-0,쇼핑몰,12797
29,그라운드시소서촌,서울 종로구 자하문로6길 18-8,기타문화관광지,12375
30,국립어린이과학관,서울 종로구 창경궁로 215-0,전시시설,11841
31,가나아트센터,서울 종로구 평창30길 28-0,전시시설,11591
32,두산아트센터,서울 종로구 종로33길 15-0,공연시설,11583
33,청계천,서울 종로구,테마공원,10512
34,국립민속박물관,서울 종로구 삼청로 37-0,전시시설,10440
35,서울미술관,서울 종로구 자하문로 231-0,전시시설,10182
36,국립고궁박물관,서울 종로구 효자로 12-0,전시시설,10080
