업종대분류명,업종중분류명,중분류 소비액
쇼핑업,면세점,1.33549822E9
쇼핑업,관광기념품,4.141076183E9
쇼핑업,레저용품쇼핑,1.1188572967E10
쇼핑업,대형쇼핑몰,4.44514744E9
숙박업,호텔,1.9136090824E10
숙박업,기타숙박,6.08833405E9
숙박업,캠핑장/펜션,100010.0
식음료업,식음료,4.10330134348E11
여가서비스업,관광유원시설,4.36675155E8
여가서비스업,골프장,1.11491679E9
여가서비스업,기타레저,2.405416289E9
여가서비스업,문화서비스,2.375818888E9
여행업,여행업,4.731660384E9
운송업,항공운송,9.654685845E9
운송업,렌터카,592000.0
운송업,육상운송,1.54056E7
운송업,수상운송,0.0
