업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,9.229332E7
쇼핑업,레저용품쇼핑,1.9442711785E10
쇼핑업,대형쇼핑몰,1.2367603828E10
숙박업,기타숙박,2.84961622E8
식음료업,식음료,6.3793735398E10
여가서비스업,관광유원시설,7.11346E7
여가서비스업,골프장,4.89629067E9
여가서비스업,기타레저,5.03212128E8
여가서비스업,문화서비스,4.2142554E8
여행업,여행업,714280.0
운송업,렌터카,2.602175E7
운송업,육상운송,0.0
