순위,관광지명,주소,분류,외지인 검색 수
1,세레니티CC,충북 청주시 서원구 문곡구절골길 235-0,육상레저스포츠,29153
2,청주예술의전당,충북 청주시 서원구 흥덕로 69-0,공연시설,14426
3,청주온천스파피아,충북 청주시 서원구 청남로2005번길 100-0,웰니스관광,6400
4,사창시장,충북 청주시 서원구 사직대로164번길 36-0,시장,5173
5,청원가구마을,충북 청주시 서원구,기타쇼핑시설,4706
6,원마루시장,충북 청주시 서원구 원마루로10번길 1-3,시장,4287
7,현도오토캠핑장,충북 청주시 서원구,캠핑,3935
8,에버힐GC,충북 청주시 서원구 죽암도원로 198-50,육상레저스포츠,3897
9,청주시립미술관,충북 청주시 서원구 충렬로18번길 50-0,전시시설,3530
10,용화사,충북 청주시 서원구 무심서로 565-0,종교성지,3104
11,마부농원,충북 청주시 서원구 대림로 390-41,농/산/어촌체험,3097
12,무심천체육공원,충북 청주시 서원구,도시공원,2947
13,청주예술의전당대공연장,충북 청주시 서원구 흥덕로 69-0,공연시설,2574
14,청주아트홀,충북 청주시 서원구 예체로 118-1,공연시설,2540
15,청주야구장,충북 청주시 서원구 사직대로 229-0,레저스포츠시설,1810
16,청주유나이티드풋살센터,충북 청주시 서원구 용평로93번길 85-0,레저스포츠시설,1688
17,메가박스청주사창,충북 청주시 서원구 1순환로 682-0,공연시설,1676
18,저스트스테이호텔충북대점,충북 청주시 서원구 내수동로 123-7,호텔,1615
19,하바나모텔,충북 청주시 서원구 사직대로104번길 12-0,모텔,1375
20,득템,충북 청주시 서원구 장전로20번길 7-0,기타쇼핑시설,1243
21,현대코아,충북 청주시 서원구 사직대로 140-0,쇼핑몰,1166
22,청주풋볼센터,충북 청주시 서원구 가좌신송로 40-20,레저스포츠시설,1100
23,현암사,충북 청주시 서원구 대청호반로 151-0,종교성지,1070
24,노산리솔밭자연유원지,충북 청주시 서원구,복합관광시설,1065
25,안심사,충북 청주시 서원구 사동길 169-28,종교성지,1058
26,인라인스케이트장,충북 청주시 서원구,육상레저스포츠,1013
27,거꾸로천문대,충북 청주시 서원구 대림로 259-0,기타관광,932
28,투비인모텔,충북 청주시 서원구 충대로14번길 83-0,모텔,861
29,포시즌모텔,충북 청주시 서원구 사직대로301번길 15-0,모텔,806
30,동화사,충북 청주시 서원구 척산화당로 444-0,종교성지,772
31,청주두꺼비시장,충북 청주시 서원구,시장,696
32,청주성화낚시터,충북 청주시 서원구,수상레저스포츠,671
33,YT스포츠센터,충북 청주시 서원구 궁뜰로33번길 91-16,기타레저스포츠,595
34,외천꿈돌이야구장,충북 청주시 서원구 부용외천2길 13-2,레저스포츠시설,591
35,다이소청주산남2호점,충북 청주시 서원구 구룡산로 219-0,기타쇼핑시설,581
36,척산낚시터,충북 청주시 서원구,수상레저스포츠,490
37,상수허브랜드,충북 청주시 서원구 부용외천길 18-0,농/산/어촌체험,481
38,방축말방죽,충북 청주시 서원구,자연경관(하천/해양),421
39,청주실내바다낚시터,충북 청주시 서원구 2순환로1814번길 78-0,수상레저스포츠,410
40,에스라인승마장,충북 청주시 서원구 중척길 218-9,육상레저스포츠,399
41,배티공원,충북 청주시 서원구,도시공원,398
42,두꺼비생태공원,충북 청주시 서원구,도시공원,380
42,청주예술의전당소공연장,충북 청주시 서원구 흥덕로 69-0,공연시설,380
44,베스트모텔,충북 청주시 서원구 사직대로301번길 12-0,모텔,359
45,다이소청주분평2호점,충북 청주시 서원구 청남로 2018-0,기타쇼핑시설,346
46,쥬피터공원,충북 청주시 서원구,도시공원,319
47,비앤비카라반,충북 청주시 서원구 청남로 1095-10,기타레저스포츠,314
48,미트원,충북 청주시 서원구 가좌신송로 32-7,시장,290
49,오박사마을,충북 청주시 서원구 시목2길 39-17,농/산/어촌체험,283
50,미르모텔,충북 청주시 서원구 청남로 2115-7,모텔,279
51,억대유통,충북 청주시 서원구 저산척북로 636-40,기타쇼핑시설,277
52,잠두봉공원,충북 청주시 서원구,도시공원,252
53,블루체어아트홀,충북 청주시 서원구 2순환로 1618-0,공연시설,222
54,구룡산장승공원,충북 청주시 서원구,도시공원,215
55,외천꿈돌이탁구장,충북 청주시 서원구 부용외천2길 13-2,기타레저스포츠,200
56,궁모텔,충북 청주시 서원구 청남로 1049-0,모텔,199
57,CJB미디어센터에덴아트홀,충북 청주시 서원구 1순환로 854-0,공연시설,198
58,굿타임모텔,충북 청주시 서원구 사운로88번길 14-2,모텔,181
59,이태리파크,충북 청주시 서원구 죽전길 44-31,모텔,180
60,봉달수족관,충북 청주시 서원구 용호로5번길 34-0,테마공원,170
61,개신배수지공원,충북 청주시 서원구 서부로 1496-0,도시공원,169
62,쇳대철물장식,충북 청주시 서원구,기타쇼핑시설,168
63,사직시장,충북 청주시 서원구 사직대로265번길 7-0,시장,167
64,지투무인호텔,충북 청주시 서원구 남이외천길 29-7,모텔,158
65,일호장목욕탕,충북 청주시 서원구 청남로 2078-18,모텔,153
66,야사베이스볼파크,충북 청주시 서원구 대림로 107-9,기타레저스포츠,151
67,다이소청주개신오거리점,충북 청주시 서원구 모충로 15-0,기타쇼핑시설,149
68,리오파크,충북 청주시 서원구 청남로 1159-3,모텔,138
69,성불사,충북 청주시 서원구 노산2길 82-5,종교성지,128
70,SK호크스,충북 청주시 서원구 흥덕로 61-0,기타레저스포츠,124
71,세이브풋살클럽,충북 청주시 서원구 청남로1936번길 12-0,기타레저스포츠,123
72,로얄모텔,충북 청주시 서원구 예체로139번길 1-0,모텔,118
72,성주사,충북 청주시 서원구 부용외천3길 189-62,종교성지,118
74,SJ미술관,충북 청주시 서원구 죽전2길 42-0,전시시설,112
75,풀스윙배팅센터,충북 청주시 서원구 가마길 47-0,기타레저스포츠,110
76,비룡저수지,충북 청주시 서원구,자연경관(하천/해양),95
77,리퍼브아울렛 바이투셀,충북 청주시 서원구 남이외천길 50-0,기타쇼핑시설,89
78,뉴스타모텔,충북 청주시 서원구 사운로88번길 24-0,모텔,85
79,청남철물건재,충북 청주시 서원구 척산5길 45-0,기타쇼핑시설,84
80,청솔화분조경자재,충북 청주시 서원구 남이가좌1길 19-0,기타쇼핑시설,82
81,거기모텔,충북 청주시 서원구 청남로 1039-4,모텔,79
82,청주롤러스케이트장,충북 청주시 서원구 흥덕로 69-0,육상레저스포츠,78
83,엑스알브이,충북 청주시 서원구 대림로 83-0,기타쇼핑시설,76
84,원마루공원,충북 청주시 서원구,도시공원,74
85,청인미생물박물관,충북 청주시 서원구 죽전3길 8-0,전시시설,73
86,스카이모텔,충북 청주시 서원구 청남로 839-0,모텔,70
86,신데랄라모텔,충북 청주시 서원구 청남로 1011-0,모텔,70
86,카리브모텔,충북 청주시 서원구 분평로 53-0,모텔,70
86,두꺼비시장,충북 청주시 서원구 수곡로58번길 15-1,시장,70
86,충혼탑,충북 청주시 서원구,역사유물,70
91,파사드모텔,충북 청주시 서원구 충대로14번길 101-0,모텔,68
92,발렌타인모텔,충북 청주시 서원구 사운로88번길 14-1,모텔,65
92,대각사,충북 청주시 서원구 남이외천1길 102-23,종교성지,65
92,오딧세이,충북 청주시 서원구 죽전3길 31-7,기타쇼핑시설,65
95,반누리반품닷컴청주점,충북 청주시 서원구 원흥로 17-0,기타쇼핑시설,60
96,안뜸공원,충북 청주시 서원구,도시공원,58
96,오색인테리어자재총판,충북 청주시 서원구 남들로 90-0,기타쇼핑시설,58
98,두꺼비생태문화관,충북 청주시 서원구 원흥로 81-0,기타문화관광지,54
99,무심파크텔,충북 청주시 서원구 사운로100번길 52-0,모텔,52
99,청원자연랜드,충북 청주시 서원구 우록1길 116-1,기타관광,52
