순위,관광지명,주소,분류,현지인 검색 수
1,청주예술의전당,충북 청주시 서원구 흥덕로 69-0,공연시설,3929
2,청주온천스파피아,충북 청주시 서원구 청남로2005번길 100-0,웰니스관광,3322
3,세레니티CC,충북 청주시 서원구 문곡구절골길 235-0,육상레저스포츠,3191
4,원마루시장,충북 청주시 서원구 원마루로10번길 1-3,시장,2082
5,사창시장,충북 청주시 서원구 사직대로164번길 36-0,시장,1907
6,청원가구마을,충북 청주시 서원구,기타쇼핑시설,1484
7,용화사,충북 청주시 서원구 무심서로 565-0,종교성지,1292
8,청주시립미술관,충북 청주시 서원구 충렬로18번길 50-0,전시시설,931
9,현도오토캠핑장,충북 청주시 서원구,캠핑,684
10,청주야구장,충북 청주시 서원구 사직대로 229-0,레저스포츠시설,672
11,마부농원,충북 청주시 서원구 대림로 390-41,농/산/어촌체험,533
12,무심천체육공원,충북 청주시 서원구,도시공원,470
13,청주유나이티드풋살센터,충북 청주시 서원구 용평로93번길 85-0,레저스포츠시설,467
14,거꾸로천문대,충북 청주시 서원구 대림로 259-0,기타관광,424
15,청주예술의전당대공연장,충북 청주시 서원구 흥덕로 69-0,공연시설,413
16,에버힐GC,충북 청주시 서원구 죽암도원로 198-50,육상레저스포츠,405
17,현대코아,충북 청주시 서원구 사직대로 140-0,쇼핑몰,371
18,다이소청주산남2호점,충북 청주시 서원구 구룡산로 219-0,기타쇼핑시설,370
19,메가박스청주사창,충북 청주시 서원구 1순환로 682-0,공연시설,349
20,청주아트홀,충북 청주시 서원구 예체로 118-1,공연시설,347
21,리오파크,충북 청주시 서원구 청남로 1159-3,모텔,322
22,인라인스케이트장,충북 청주시 서원구,육상레저스포츠,308
23,외천꿈돌이야구장,충북 청주시 서원구 부용외천2길 13-2,레저스포츠시설,298
24,배티공원,충북 청주시 서원구,도시공원,266
25,하바나모텔,충북 청주시 서원구 사직대로104번길 12-0,모텔,255
26,득템,충북 청주시 서원구 장전로20번길 7-0,기타쇼핑시설,245
26,청주두꺼비시장,충북 청주시 서원구,시장,245
28,안심사,충북 청주시 서원구 사동길 169-28,종교성지,242
29,잠두봉공원,충북 청주시 서원구,도시공원,227
30,청주풋볼센터,충북 청주시 서원구 가좌신송로 40-20,레저스포츠시설,225
31,YT스포츠센터,충북 청주시 서원구 궁뜰로33번길 91-16,기타레저스포츠,222
