순위,업소명,주소,분류,외지인 검색 수
1,트리브링,충북 청주시 서원구 청남로 1388-36,카페/찻집,38982
2,대산보리밥,충북 청주시 서원구 2순환로 1461-1,한식,19486
3,맥도날드청주분평DT점,충북 청주시 서원구 청남로 1991-0,간이음식,9660
4,에이커,충북 청주시 서원구 용평로113번길 47-0,간이음식,9439
5,스타벅스청주사직DT점,충북 청주시 서원구 사직대로 302-0,카페/찻집,8387
6,블루체어라운지카페,충북 청주시 서원구 2순환로 1618-0,카페/찻집,7629
7,카페하이,충북 청주시 서원구 성화로 12-0,카페/찻집,6857
8,그로우빈커피,충북 청주시 서원구 2순환로1432번길 30-0,카페/찻집,6739
8,위드포레스트,충북 청주시 서원구 대림로 390-11,카페/찻집,6739
10,원조중앙탑막국수,충북 청주시 서원구 대림로 391-0,한식,6384
11,스타벅스청주분평DT점,충북 청주시 서원구 1순환로 1154-0,카페/찻집,6370
12,트리제이더테라스청주산남점,충북 청주시 서원구 원흥로 17-0,외국식,5920
13,롯데리아청주사창점,충북 청주시 서원구 내수동로 116-0,간이음식,5538
14,우설화청주점,충북 청주시 서원구 1순환로 886-0,한식,5230
15,청주한우청우,충북 청주시 서원구 원흥로 3-0,한식,5142
16,최PD해물칼국수본점,충북 청주시 서원구 청남로 1677-0,한식,5047
17,풍차쭈꾸미,충북 청주시 서원구 용평로113번길 23-0,외국식,4885
18,금호송어장,충북 청주시 서원구 노산하석로 166-0,외국식,4780
19,SUBWAY청주충북대점,충북 청주시 서원구 1순환로 676-0,간이음식,4511
20,장원갑손칼국수청주본점,충북 청주시 서원구 용평로 100-0,한식,4448
21,청주본가청원직영점,충북 청주시 서원구 청남로 889-0,한식,4318
22,긴자청주점 [일식],충북 청주시 서원구 1순환로 886-0,외국식,4096
23,개신동해장국,충북 청주시 서원구 모충로 16-0,한식,4009
24,스타벅스청주성화점,충북 청주시 서원구 복대로 5-0,카페/찻집,3853
25,살롱드스테이,충북 청주시 서원구 노산하석로 17-14,카페/찻집,3835
26,향미각[중식],충북 청주시 서원구 용호로5번길 66-0,외국식,3715
27,지수헌,충북 청주시 서원구 성화로69번길 34-0,카페/찻집,3655
28,빛그리다,충북 청주시 서원구 청남로 1484-37,카페/찻집,3270
29,꾸본난로회,충북 청주시 서원구 1순환로 1142-0,한식,3051
30,조도령삼계탕,충북 청주시 서원구 용평로113번길 37-2,한식,3033
31,신화푸드빌리지청주점,충북 청주시 서원구 1순환로 886-0,기타음식,2910
32,마실한정식청주점 [한식],충북 청주시 서원구 서부로 1434-0,한식,2877
33,봄브레드,충북 청주시 서원구 안뜸로47번길 50-0,카페/찻집,2843
34,빌라디쉐프,충북 청주시 서원구 1순환로 1080-2,외국식,2730
35,소연재[한식],충북 청주시 서원구 청남로 1865-6,한식,2712
36,경화대반점[중식],충북 청주시 서원구 1순환로 866-0,외국식,2580
37,버거킹청주산남점,충북 청주시 서원구 산남로 48-0,간이음식,2575
38,스타벅스충북대점,충북 청주시 서원구 내수동로 113-0,카페/찻집,2556
39,전통황실양고기,충북 청주시 서원구 2순환로 1618-0,외국식,2548
40,진원소우청주산남점,충북 청주시 서원구 산미로 136-0,한식,2534
41,더그랜드허젤,충북 청주시 서원구 양촌1길 9-69,외국식,2525
42,반객[중식],충북 청주시 서원구 성봉로 186-0,외국식,2510
43,KFC청주수곡DT점,충북 청주시 서원구 수영로7번길 7-0,간이음식,2466
43,모리네집,충북 청주시 서원구 대림로 255-37,카페/찻집,2466
45,쭈미쭈미,충북 청주시 서원구 산미로 136-0,외국식,2448
46,호선아트스튜디오,충북 청주시 서원구 2순환로 1814-71,카페/찻집,2435
47,김가네더덕밥[한식],충북 청주시 서원구 대림로421번길 24-0,한식,2351
47,천지연청주점,충북 청주시 서원구 1순환로 886-0,한식,2351
49,청해랑[일식],충북 청주시 서원구 1순환로 1056-0,외국식,2348
50,도쿄이즈미[일식],충북 청주시 서원구 산남로 76-0,외국식,2341
51,황제장어,충북 청주시 서원구 용평로93번길 57-0,외국식,2278
52,석실리,충북 청주시 서원구 석실2길 4-0,카페/찻집,2212
53,단풍나무,충북 청주시 서원구 대림로 414-0,외국식,2176
54,강쇠낙지마을,충북 청주시 서원구 대림로 418-0,외국식,2137
55,성화옻닭,충북 청주시 서원구 신성화로46번길 5-2,한식,2115
56,이찌바텐동,충북 청주시 서원구 장전로20번길 18-0,외국식,1949
57,취팔선객잔[중식],충북 청주시 서원구 1순환로 1029-0,외국식,1862
58,흙에서[한식],충북 청주시 서원구 산미로 116-0,한식,1851
59,우리마트베이커리,충북 청주시 서원구 쌍샘로 109-0,간이음식,1829
60,현고들깨손칼국수,충북 청주시 서원구 성봉로192번길 44-0,한식,1804
61,대게나라청주점,충북 청주시 서원구 성봉로 155-0,외국식,1800
62,권가제면소,충북 청주시 서원구 두꺼비로94번길 4-21,외국식,1781
63,대추나무집[한식],충북 청주시 서원구 대림로421번길 4-0,한식,1769
64,석로정본점,충북 청주시 서원구 성화로69번길 43-23,한식,1753
