기준연월,방문비율
20220811,69.2
20220812,88.8
20220813,185.2
20220814,151.7
20220815,175.3
20220816,102.7
20220817,87.6
20220818,84.7
20220819,90.6
20220820,169.1
20220821,137.6
20220822,85.8
20220823,78.1
20220824,69.1
20220825,74.4
20220826,84.5
20220827,168.9
20220828,147.3
20220829,86.4
20220830,83.3
20220831,89.3
20220901,75.6
20220902,96.5
20220903,170.7
20220904,140.2
20220905,97.1
20220906,60.0
20220907,32.1
20220908,58.9
20220909,222.6
20220910,243.5
20220911,207.7
20220912,213.7
20220913,70.6
20220914,64.6
20220915,71.2
20220916,96.4
20220917,194.3
20220918,170.4
20220919,84.4
20220920,84.0
20220921,68.3
20220922,79.3
20220923,97.1
20220924,187.2
20220925,162.9
20220926,102.0
20220927,97.4
20220928,90.4
20220929,94.0
20220930,107.1
20221001,208.6
20221002,175.8
20221003,183.3
20221004,66.1
20221005,64.0
20221006,73.9
20221007,86.3
20221008,218.5
20221009,210.5
20221010,198.2
20221011,71.4
20221012,63.5
20221013,71.2
20221014,90.2
20221015,194.4
20221016,161.7
20221017,80.9
20221018,80.7
20221019,70.6
20221020,79.5
20221021,93.4
20221022,191.2
20221023,158.0
20221024,91.4
20221025,91.1
20221026,78.6
20221027,88.1
20221028,100.8
20221029,194.3
20221030,179.1
20221031,98.0
20221101,68.8
20221102,56.6
20221103,69.8
20221104,83.2
20221105,175.6
20221106,153.9
20221107,83.6
20221108,66.8
