연령대,남성방문 비율,여성방문 비율
70세 이상,4.5,3.6
60~69세,9.5,8.2
50~59세,11.6,9.8
40~49세,10.7,7.5
30~39세,8.6,7.0
20~29세,6.7,5.4
10~19세,2.9,2.7
