연령대,남성방문 비율,여성방문 비율
70세 이상,3.2,2.9
60~69세,8.6,6.6
50~59세,11.6,9.4
40~49세,11.5,6.7
30~39세,11.3,7.4
20~29세,10.4,7.0
10~19세,1.3,1.4
