연령대,남성방문 비율,여성방문 비율
70세 이상,1.9,1.3
60~69세,4.4,3.6
50~59세,6.1,4.5
40~49세,5.7,3.1
30~39세,5.8,2.4
20~29세,45.3,3.1
10~19세,11.6,0.8
