연령대,남성방문 비율,여성방문 비율
70세 이상,3.9,4.0
60~69세,9.8,9.6
50~59세,12.0,11.9
40~49세,9.6,8.1
30~39세,7.9,6.0
20~29세,6.8,5.1
10~19세,2.3,2.1
