연령대,남성방문 비율,여성방문 비율
70세 이상,3.6,2.5
60~69세,20.2,12.4
50~59세,15.0,14.5
40~49세,6.2,6.6
30~39세,4.5,3.4
20~29세,3.2,4.0
10~19세,2.4,0.5
