연령대,남성방문 비율,여성방문 비율
70세 이상,1.6,1.4
60~69세,3.8,5.1
50~59세,6.1,6.4
40~49세,13.8,13.0
30~39세,8.0,11.2
20~29세,7.5,7.7
10~19세,5.8,5.5
