동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
3,52,자녀,청소년,자연경관,바다_공원_숲,메이즈랜드
2,19,친구,친구,미식,차_맛집_카페,메이즈랜드
2,5,부모님,부모님,문화예술,박물관,메이즈랜드
1,2,기타가족,가족,레포츠/운동,승마장,메이즈랜드
1,1,배우자,남편,역사유적,민속촌,메이즈랜드
