순위,관광지명,주소,분류,현지인 검색 수
1,호미곶해맞이광장,경북 포항시 남구 해맞이로150번길 20-0,기타관광,9993
2,포항공항,경북 포항시 남구 일월로 18-0,교통시설,7215
3,구룡포항,경북 포항시 남구 호미로 222-1,자연경관(하천/해양),6300
4,송도해수욕장,경북 포항시 남구,자연경관(하천/해양),5790
5,해군6전단항공역사관,경북 포항시 남구 동해안로 5947-0,전시시설,5614
6,도구해수욕장,경북 포항시 남구,자연경관(하천/해양),4275
7,구룡포일본인가옥거리,경북 포항시 남구 구룡포길 0-0,테마공원,3914
8,오어사,경북 포항시 남구 오어로 1-0,종교성지,3754
9,오천시장,경북 포항시 남구 장기로1690번길 16-0,시장,3298
10,연오랑세오녀테마공원,경북 포항시 남구 호미로 3012-0,도시공원,3222
11,메가박스남포항,경북 포항시 남구 하원로47번길 9-0,공연시설,2926
12,효자시장,경북 포항시 남구 효자동길5번길 22-0,시장,2804
13,중명자연생태공원,경북 포항시 남구,도시공원,2493
14,호텔영일대,경북 포항시 남구 행복길75번길 11-0,호텔,2208
15,구룡포해수욕장,경북 포항시 남구,자연경관(하천/해양),2183
16,양포항,경북 포항시 남구 양포항길 0-0,자연경관(하천/해양),2154
17,구룡포시장,경북 포항시 남구 호미로221번길 14-1,시장,2116
18,남부종합시장,경북 포항시 남구 상공로 43-0,시장,2087
19,노브랜드포항상도점,경북 포항시 남구 중흥로 9-0,기타쇼핑시설,2082
20,장길리복합낚시공원,경북 포항시 남구,도시공원,1556
21,연일중앙시장,경북 포항시 남구 철강로41번길 52-0,시장,1441
22,모던하우스포항효자점,경북 포항시 남구 효자로118번길 13-1,기타쇼핑시설,1385
23,포항야구장,경북 포항시 남구 희망대로 790-0,레저스포츠시설,1352
24,구룡포과메기문화관,경북 포항시 남구 구룡포길117번길 28-8,전시시설,1313
25,CGV포항,경북 포항시 남구 중흥로 77-0,공연시설,1296
26,영일대공원,경북 포항시 남구,도시공원,1289
27,포항댕댕동산,경북 포항시 남구,도시공원,1232
28,포항운하관,경북 포항시 남구 희망대로 1040-0,전시시설,1231
29,흥환간이해수욕장,경북 포항시 남구,자연경관(하천/해양),1195
30,그랜드애비뉴,경북 포항시 남구 중흥로 77-0,쇼핑몰,1136
31,효자아트홀,경북 포항시 남구 행복길 120-0,기타문화관광지,1125
32,영일만온천,경북 포항시 남구 운제로386번길 21-0,웰니스관광,1091
33,대해불빛시장,경북 포항시 남구 중앙로67번길 7-0,시장,1013
34,포항스틸야드,경북 포항시 남구 동해안로6213번길 20-0,레저스포츠시설,973
35,송도솔밭도시숲,경북 포항시 남구,도시공원,941
36,포항경주공항,경북 포항시 남구 일월로 18-0,교통시설,895
37,상대종합시장,경북 포항시 남구 양학천로76번길 13-0,시장,872
38,노블리온호텔,경북 포항시 남구 희망대로659번길 20-0,호텔,795
39,신항,경북 포항시 남구 신항로 99-98,자연경관(하천/해양),722
40,호텔야호,경북 포항시 남구 새천년대로450번길 10-1,모텔,713
41,신창간이해수욕장,경북 포항시 남구,자연경관(하천/해양),677
42,포항동해승마장,경북 포항시 남구 약전로115번길 11-0,육상레저스포츠,667
43,포항신항,경북 포항시 남구,자연경관(하천/해양),658
