동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
1281,28719,기타가족,엄마_동생_가족,미식,맛집_술_차
608,18773,연인,커플_여자친구_애인,자연경관,바다_바닷가_전망대
299,2836,부모님,부모_아빠_아버지,레포츠/운동,수영장_캠핑_캠핑여행
129,1448,자녀,아들_청소년_딸,문화예술,노래방_나이트클럽_촬영지
104,559,회사동료,대리_부장_직원,휴식/힐링,나들이_힐링_가을여행
88,301,친구,친구_절친_동창,체험,수학여행_시티투어
45,121,배우자,신랑_아내_와이프,역사유적,다리_정자_가옥
38,39,학생,고딩_초등학생_중학생,반려동물,유기견_반려동물_애견
7,0,싱글,혼자_싱글,,
