순위,관광지명,주소,분류,합산 검색 수
1,호미곶해맞이광장,경북 포항시 남구 해맞이로150번길 20-0,기타관광,202188
2,구룡포일본인가옥거리,경북 포항시 남구 구룡포길 0-0,테마공원,71683
3,구룡포항,경북 포항시 남구 호미로 222-1,자연경관(하천/해양),64391
4,송도해수욕장,경북 포항시 남구,자연경관(하천/해양),31904
5,포항공항,경북 포항시 남구 일월로 18-0,교통시설,24026
6,구룡포해수욕장,경북 포항시 남구,자연경관(하천/해양),22385
7,구룡포시장,경북 포항시 남구 호미로221번길 14-1,시장,21688
8,연오랑세오녀테마공원,경북 포항시 남구 호미로 3012-0,도시공원,21395
9,도구해수욕장,경북 포항시 남구,자연경관(하천/해양),20022
10,오어사,경북 포항시 남구 오어로 1-0,종교성지,15407
11,양포항,경북 포항시 남구 양포항길 0-0,자연경관(하천/해양),12717
12,해군6전단항공역사관,경북 포항시 남구 동해안로 5947-0,전시시설,11319
13,장길리복합낚시공원,경북 포항시 남구,도시공원,9327
14,오천시장,경북 포항시 남구 장기로1690번길 16-0,시장,8985
15,호텔영일대,경북 포항시 남구 행복길75번길 11-0,호텔,8608
16,포항운하관,경북 포항시 남구 희망대로 1040-0,전시시설,7337
17,동백꽃필무렵촬영지,경북 포항시 남구 구룡포길 0-0,기타문화관광지,6846
18,효자시장,경북 포항시 남구 효자동길5번길 22-0,시장,6818
19,흥환간이해수욕장,경북 포항시 남구,자연경관(하천/해양),6424
20,메가박스남포항,경북 포항시 남구 하원로47번길 9-0,공연시설,6322
21,구룡포과메기문화관,경북 포항시 남구 구룡포길117번길 28-8,전시시설,5687
22,포항스틸야드,경북 포항시 남구 동해안로6213번길 20-0,레저스포츠시설,5624
23,포항야구장,경북 포항시 남구 희망대로 790-0,레저스포츠시설,5562
24,중명자연생태공원,경북 포항시 남구,도시공원,5386
25,포항신항,경북 포항시 남구,자연경관(하천/해양),5257
26,상생의손,경북 포항시 남구,기타관광,4974
27,노브랜드포항상도점,경북 포항시 남구 중흥로 9-0,기타쇼핑시설,4970
28,남부종합시장,경북 포항시 남구 상공로 43-0,시장,4835
29,노블리온호텔,경북 포항시 남구 희망대로659번길 20-0,호텔,4817
30,썬빌리지펜션오토캠핑장,경북 포항시 남구 호미로 1188-0,펜션/민박,4698
31,CGV포항,경북 포항시 남구 중흥로 77-0,공연시설,4668
32,베니키아호텔포항,경북 포항시 남구 중앙로 128-0,호텔,4654
33,모던하우스포항효자점,경북 포항시 남구 효자로118번길 13-1,기타쇼핑시설,4368
34,호텔마린,경북 포항시 남구 호미로3048번길 25-0,호텔,4139
35,르네상스텔,경북 포항시 남구 중흥로57번길 6-0,모텔,4134
36,유니의바다카라반캠핑장,경북 포항시 남구 일출로332번길 95-10,캠핑,3947
37,영일대공원,경북 포항시 남구,도시공원,3841
38,A1호텔해도점,경북 포항시 남구 중앙로 140-0,호텔,3742
39,포항스테이호텔,경북 포항시 남구 중앙로131번길 1-0,호텔,3721
40,호텔팰리스포항지점,경북 포항시 남구 중흥로61번길 15-5,호텔,3575
41,포항경주공항,경북 포항시 남구 일월로 18-0,교통시설,3543
42,스타스케이프풀빌라,경북 포항시 남구 구만길 224-0,펜션/민박,3528
43,신창간이해수욕장,경북 포항시 남구,자연경관(하천/해양),3492
44,그랜드애비뉴,경북 포항시 남구 중흥로 77-0,쇼핑몰,3408
45,양포방파제,경북 포항시 남구,자연경관(하천/해양),3341
46,송도솔밭도시숲,경북 포항시 남구,도시공원,3321
47,연일중앙시장,경북 포항시 남구 철강로41번길 52-0,시장,3164
48,땅끝황토펜션오토캠핑장,경북 포항시 남구 땅끝마을길 72-0,캠핑,3139
49,호텔야호,경북 포항시 남구 새천년대로450번길 10-1,모텔,3092
50,포항운하,경북 포항시 남구,기타관광,3087
51,호미반도해안둘레길2코스,경북 포항시 남구,기타레저스포츠,3010
52,블루밍카라반,경북 포항시 남구 동해안로 2816-0,캠핑,2944
53,데이토나,경북 포항시 남구 동해안로3936번길 25-6,펜션/민박,2916
54,석병1리방파제,경북 포항시 남구,자연경관(하천/해양),2910
55,포항크루즈,경북 포항시 남구 희망대로 1040-0,교통시설,2909
56,알데아풀빌라,경북 포항시 남구 동해안로 3952-25,펜션/민박,2869
57,190워터프런트,경북 포항시 남구 동해안로 3952-40,콘도미니엄,2844
58,파인웨이브펜션,경북 포항시 남구 동해안로 4482-0,펜션/민박,2810
59,포항댕댕동산,경북 포항시 남구,도시공원,2794
60,피유키즈풀빌라,경북 포항시 남구 동해안로 3713-0,펜션/민박,2785
61,국립등대박물관,경북 포항시 남구 해맞이로150번길 20-0,전시시설,2766
62,모포항,경북 포항시 남구,자연경관(하천/해양),2624
63,포에스카라반파크,경북 포항시 남구 동해안로 4166-17,캠핑,2609
64,포항체력단련장,경북 포항시 남구 동해안로 5931-0,육상레저스포츠,2598
65,이스케이프풀빌라펜션,경북 포항시 남구 하정로138번길 38-0,펜션/민박,2591
66,호미곶등대,경북 포항시 남구 호미곶길 99-0,랜드마크관광,2549
67,포스코역사관,경북 포항시 남구 동해안로 6261-0,전시시설,2493
68,호텔얌포항터미널점,경북 포항시 남구 새천년대로450번길 3-0,모텔,2475
69,영일만온천,경북 포항시 남구 운제로386번길 21-0,웰니스관광,2443
70,더헤이븐리조트,경북 포항시 남구 동해안로 3952-44,콘도미니엄,2420
71,몬타나모텔,경북 포항시 남구 정몽주로 520-0,모텔,2414
72,하루호텔,경북 포항시 남구 중앙로 13-0,호텔,2395
73,삼정방파제,경북 포항시 남구 일출로62번길 33-0,자연경관(하천/해양),2388
74,호텔얌포항문덕점,경북 포항시 남구 문덕로37번길 9-0,호텔,2360
75,백경펜션오토캠핑장,경북 포항시 남구 영암길 70-0,캠핑,2290
76,영일장기읍성,경북 포항시 남구,역사유적지,2286
77,대해불빛시장,경북 포항시 남구 중앙로67번길 7-0,시장,2253
78,효자아트홀,경북 포항시 남구 행복길 120-0,기타문화관광지,2119
79,호미반도해안둘레길1코스,경북 포항시 남구,기타레저스포츠,2114
80,투겐하트호텔,경북 포항시 남구 새천년대로460번길 14-5,모텔,2080
81,모포방파제,경북 포항시 남구,자연경관(하천/해양),2068
82,알록달록비치펜션,경북 포항시 남구 동해안로4492번길 6-0,펜션/민박,2060
83,코모도호텔포항,경북 포항시 남구 송도로 71-0,호텔,2053
84,하선대,경북 포항시 남구,기타관광,2043
85,포항생활체육야구장,경북 포항시 남구 뱃머리길 50-0,레저스포츠시설,1972
86,상대종합시장,경북 포항시 남구 양학천로76번길 13-0,시장,1950
87,신항,경북 포항시 남구 신항로 99-98,자연경관(하천/해양),1931
88,센텀호텔,경북 포항시 남구 중흥로57번길 18-1,모텔,1887
89,호텔223,경북 포항시 남구 호미로 290-8,호텔,1863
90,발리오레펜션,경북 포항시 남구 구만길 72-3,펜션/민박,1833
91,그린오토캠핑장,경북 포항시 남구 호미로 1182-0,캠핑,1810
92,넘버25포항문덕점,경북 포항시 남구 문덕로44번길 8-0,모텔,1808
93,불의정원,경북 포항시 남구,기타관광,1746
94,포항해안드라이브코스,경북 포항시 남구,데이트코스,1739
95,포항해양공원,경북 포항시 남구,도시공원,1680
96,플레이호텔,경북 포항시 남구 중흥로61번길 17-0,모텔,1648
97,삼정해변,경북 포항시 남구,자연경관(하천/해양),1615
98,호텔라테라스,경북 포항시 남구 새천년대로450번길 20-1,호텔,1589
99,더엘리트키즈풀빌라,경북 포항시 남구 동해안로4260번길 23-0,펜션/민박,1552
100,레드하우스오션힐즈A동,경북 포항시 남구 영암길 92-9,펜션/민박,1541
