순위,업소명,주소,분류,합산 검색 수
1,맥도날드포항남부DT점,경북 포항시 남구 새천년대로 470-0,간이음식,13334
2,어스피스커피,경북 포항시 남구 호미로1132번길 5-0,카페/찻집,10948
3,스타벅스포항쌍용DT점,경북 포항시 남구 중흥로 122-0,카페/찻집,9789
4,케이프라운지카페,경북 포항시 남구 구만길 224-0,카페/찻집,9654
5,아웃백스테이크하우스남포항점,경북 포항시 남구 포스코대로 337-0,외국식,7916
6,네스트,경북 포항시 남구 해맞이로46번길 164-0,카페/찻집,7375
7,빌스4339,경북 포항시 남구 동해안로 4339-0,카페/찻집,6704
8,스타벅스포항포스코DT점,경북 포항시 남구 동해안로6213번길 15-0,카페/찻집,5115
9,카페더헤이븐,경북 포항시 남구 동해안로 3952-44,카페/찻집,4980
10,cafe PADO,경북 포항시 남구 하정로172번길 2-0,카페/찻집,4829
11,스타벅스포항오천점,경북 포항시 남구 원동로 15-0,카페/찻집,4258
12,조림명가,경북 포항시 남구 냉천로236번길 48-0,한식,4106
13,테라로사포항포스텍점,경북 포항시 남구 청암로 87-0,카페/찻집,3976
14,쿠우쿠우포항문덕점,경북 포항시 남구 남원로 80-0,외국식,3962
15,짬홍본점 [중식],경북 포항시 남구 호미로 259-1,외국식,3821
16,등촌샤브칼국수,경북 포항시 남구 대이로143번길 5-1,외국식,3809
17,올리앤포항남구점,경북 포항시 남구 부조길291번길 22-11,외국식,3807
18,스시무라,경북 포항시 남구 대이로 3-0,외국식,3620
19,까꾸네모리국수,경북 포항시 남구 호미로 239-13,한식,3557
20,버거킹철강단지SK점,경북 포항시 남구 대송로 290-0,간이음식,3414
21,모캄보포항송도비치점,경북 포항시 남구 송도해안길 66-0,카페/찻집,3334
22,구룡포대게직판장식당,경북 포항시 남구 호미로 88-0,외국식,3282
23,외식1번가,경북 포항시 남구 자명로 179-55,한식,3236
24,유림식당,경북 포항시 남구 호미로 227-6,한식,3170
25,샤브20이동점,경북 포항시 남구 대이로127번길 16-0,외국식,3168
26,삼육식당,경북 포항시 남구 문덕로43번길 6-4,한식,3158
27,곤지곤지,경북 포항시 남구 대이로189번길 5-2,한식,3149
28,KFC포항터미널점,경북 포항시 남구 중흥로 99-0,간이음식,3129
29,바르벳,경북 포항시 남구 효자동길10번길 33-12,카페/찻집,3107
30,식탐,경북 포항시 남구 형산강북로 125-0,외국식,3102
31,화목정남구점,경북 포항시 남구 대이로29번길 17-0,한식,3050
32,연일물회,경북 포항시 남구 연일로159번길 9-1,외국식,2943
33,가정초밥,경북 포항시 남구 효자동길2번길 3-0,외국식,2929
34,철규분식,경북 포항시 남구 구룡포길 62-2,간이음식,2611
35,통큰회수산,경북 포항시 남구 하원로54번길 24-0,외국식,2474
36,궁물촌본점,경북 포항시 남구 중섬로 22-0,한식,2425
37,스타벅스포항시청점,경북 포항시 남구 시청로 5-0,카페/찻집,2376
38,스타벅스포항대이점,경북 포항시 남구 포스코대로 124-0,카페/찻집,2368
39,부천성[중식],경북 포항시 남구 대이로143번길 22-20,외국식,2356
40,까멜리아인구룡포,경북 포항시 남구 구룡포길 133-1,카페/찻집,2334
41,양포삼거리생아구탕,경북 포항시 남구 동해안로 3259-0,한식,2332
42,고구려토종한우상대점,경북 포항시 남구 상대로 150-0,한식,2253
43,투썸플레이스포항송도점,경북 포항시 남구 송도해안길 68-0,카페/찻집,2247
44,박신우제면소,경북 포항시 남구 유강길17번길 19-0,외국식,2231
45,미남장어문덕점,경북 포항시 남구 냉천로 286-0,외국식,2191
46,자갈치횟집,경북 포항시 남구 중흥로192번길 33-0,외국식,2188
47,담박집,경북 포항시 남구 효자동길10번길 33-0,외국식,2177
48,오륙도,경북 포항시 남구 효성로 52-1,외국식,2134
49,덕수물회,경북 포항시 남구 정몽주로879번길 19-0,외국식,2124
50,임곡횟집,경북 포항시 남구 호미로3192번길 21-1,외국식,2117
51,티엔홍[중식],경북 포항시 남구 대이로159번길 17-7,외국식,2112
52,핸즈커피효자강변점,경북 포항시 남구 효성로64번길 16-0,카페/찻집,2072
53,월녀의해물포차,경북 포항시 남구 구만길 279-0,외국식,2060
54,카페니어바이,경북 포항시 남구 호미로2790번길 18-0,카페/찻집,2041
55,버거킹포항버스터미널점,경북 포항시 남구 중흥로 96-0,간이음식,2036
56,저스트텐동포항점 [일식],경북 포항시 남구 대이로189번길 5-1,외국식,2022
57,대게본가포항구룡포점,경북 포항시 남구 호미로 235-0,외국식,2018
58,더가든파티,경북 포항시 남구 문예로 39-0,한식,2016
59,효자동곱닭,경북 포항시 남구 형산강북로 87-1,외국식,2004
60,더자리카페,경북 포항시 남구 해맞이로46번길 74-16,카페/찻집,1998
61,아쿠아춘천닭갈비,경북 포항시 남구 문덕로63번길 27-0,외국식,1956
62,디폴트커피바,경북 포항시 남구 일출로 14-0,카페/찻집,1941
63,개미집,경북 포항시 남구 동문로53번길 8-0,한식,1929
64,한티재포항이동점,경북 포항시 남구 대이로127번길 22-0,외국식,1918
65,스윗스텝커피이동본점,경북 포항시 남구 대이로143번길 17-0,카페/찻집,1904
66,미카도스시포항효자점,경북 포항시 남구 형산강북로 115-0,외국식,1903
67,한양횟집,경북 포항시 남구 대이로159번길 11-4,외국식,1891
68,청춘밥상[일식],경북 포항시 남구 대이로189번길 4-0,외국식,1853
69,폴인브레드포항점,경북 포항시 남구 포스코대로 110-0,간이음식,1835
70,교동면옥포항점,경북 포항시 남구 포스코대로 82-0,한식,1832
71,한우프라자셀프식당,경북 포항시 남구 냉천로236번길 64-0,한식,1803
72,썬오코,경북 포항시 남구 호미로 413-0,카페/찻집,1795
73,투썸플레이스포항오천점,경북 포항시 남구 원동로 34-0,카페/찻집,1783
74,이뜨락한식뷔페,경북 포항시 남구 인덕로 65-0,외국식,1774
75,롯데리아포항문덕점,경북 포항시 남구 원동로 66-0,간이음식,1764
76,뿔난한우,경북 포항시 남구 양학천로 140-0,한식,1738
77,파스쿠찌포항송도비치점,경북 포항시 남구 희망대로 1245-0,카페/찻집,1735
78,동해해물찜,경북 포항시 남구 대이로175번길 11-7,한식,1718
79,소디스에스프레소바,경북 포항시 남구 형산강북로 135-0,카페/찻집,1646
80,과수원칼국수,경북 포항시 남구 자명로 302-0,한식,1617
81,더포치,경북 포항시 남구 대이로 2-0,카페/찻집,1611
82,수가성순두부,경북 포항시 남구 철강로 722-1,한식,1606
83,청마루,경북 포항시 남구 대이로189번길 11-12,한식,1595
84,놀다가개,경북 포항시 남구 연지로18번길 5-14,카페/찻집,1580
85,낭만이태리,경북 포항시 남구 형산강북로 101-0,외국식,1575
86,오륙도회센터,경북 포항시 남구 일출로 538-0,외국식,1574
87,교동면옥포항청림점,경북 포항시 남구 해병로 3-0,한식,1552
88,티파니웨딩청솔밭뷔페,경북 포항시 남구 희망대로 815-0,외국식,1518
89,미남장어효자점,경북 포항시 남구 형산강북로 113-0,외국식,1514
90,강변육숫간효자점 [한식],경북 포항시 남구 효성로30번길 26-10,한식,1508
