순위,업소명,주소,분류,외지인 검색 수
1,어스피스커피,경북 포항시 남구 호미로1132번길 5-0,카페/찻집,9858
2,맥도날드포항남부DT점,경북 포항시 남구 새천년대로 470-0,간이음식,8500
3,케이프라운지카페,경북 포항시 남구 구만길 224-0,카페/찻집,8429
4,스타벅스포항쌍용DT점,경북 포항시 남구 중흥로 122-0,카페/찻집,7001
5,네스트,경북 포항시 남구 해맞이로46번길 164-0,카페/찻집,6095
6,빌스4339,경북 포항시 남구 동해안로 4339-0,카페/찻집,5554
7,아웃백스테이크하우스남포항점,경북 포항시 남구 포스코대로 337-0,외국식,5517
8,카페더헤이븐,경북 포항시 남구 동해안로 3952-44,카페/찻집,4189
9,cafe PADO,경북 포항시 남구 하정로172번길 2-0,카페/찻집,3833
10,짬홍본점 [중식],경북 포항시 남구 호미로 259-1,외국식,3596
11,스타벅스포항포스코DT점,경북 포항시 남구 동해안로6213번길 15-0,카페/찻집,3414
12,까꾸네모리국수,경북 포항시 남구 호미로 239-13,한식,3333
13,구룡포대게직판장식당,경북 포항시 남구 호미로 88-0,외국식,3151
14,유림식당,경북 포항시 남구 호미로 227-6,한식,2996
15,스타벅스포항오천점,경북 포항시 남구 원동로 15-0,카페/찻집,2930
16,쿠우쿠우포항문덕점,경북 포항시 남구 남원로 80-0,외국식,2782
17,모캄보포항송도비치점,경북 포항시 남구 송도해안길 66-0,카페/찻집,2735
18,테라로사포항포스텍점,경북 포항시 남구 청암로 87-0,카페/찻집,2706
19,스시무라,경북 포항시 남구 대이로 3-0,외국식,2575
20,조림명가,경북 포항시 남구 냉천로236번길 48-0,한식,2554
21,연일물회,경북 포항시 남구 연일로159번길 9-1,외국식,2451
22,철규분식,경북 포항시 남구 구룡포길 62-2,간이음식,2436
23,등촌샤브칼국수,경북 포항시 남구 대이로143번길 5-1,외국식,2262
24,까멜리아인구룡포,경북 포항시 남구 구룡포길 133-1,카페/찻집,2198
25,올리앤포항남구점,경북 포항시 남구 부조길291번길 22-11,외국식,2192
26,바르벳,경북 포항시 남구 효자동길10번길 33-12,카페/찻집,2190
27,곤지곤지,경북 포항시 남구 대이로189번길 5-2,한식,2127
28,가정초밥,경북 포항시 남구 효자동길2번길 3-0,외국식,2091
29,삼육식당,경북 포항시 남구 문덕로43번길 6-4,한식,2089
30,샤브20이동점,경북 포항시 남구 대이로127번길 16-0,외국식,2054
31,외식1번가,경북 포항시 남구 자명로 179-55,한식,2034
32,KFC포항터미널점,경북 포항시 남구 중흥로 99-0,간이음식,2023
33,화목정남구점,경북 포항시 남구 대이로29번길 17-0,한식,2021
34,식탐,경북 포항시 남구 형산강북로 125-0,외국식,1951
35,양포삼거리생아구탕,경북 포항시 남구 동해안로 3259-0,한식,1912
36,대게본가포항구룡포점,경북 포항시 남구 호미로 235-0,외국식,1901
37,월녀의해물포차,경북 포항시 남구 구만길 279-0,외국식,1888
38,궁물촌본점,경북 포항시 남구 중섬로 22-0,한식,1843
39,박신우제면소,경북 포항시 남구 유강길17번길 19-0,외국식,1801
40,버거킹철강단지SK점,경북 포항시 남구 대송로 290-0,간이음식,1795
41,스타벅스포항대이점,경북 포항시 남구 포스코대로 124-0,카페/찻집,1749
42,스타벅스포항시청점,경북 포항시 남구 시청로 5-0,카페/찻집,1745
43,투썸플레이스포항송도점,경북 포항시 남구 송도해안길 68-0,카페/찻집,1686
44,임곡횟집,경북 포항시 남구 호미로3192번길 21-1,외국식,1633
45,썬오코,경북 포항시 남구 호미로 413-0,카페/찻집,1628
46,디폴트커피바,경북 포항시 남구 일출로 14-0,카페/찻집,1537
47,오륙도,경북 포항시 남구 효성로 52-1,외국식,1536
48,더자리카페,경북 포항시 남구 해맞이로46번길 74-16,카페/찻집,1525
49,카페니어바이,경북 포항시 남구 호미로2790번길 18-0,카페/찻집,1521
50,부천성[중식],경북 포항시 남구 대이로143번길 22-20,외국식,1510
51,담박집,경북 포항시 남구 효자동길10번길 33-0,외국식,1486
52,덕수물회,경북 포항시 남구 정몽주로879번길 19-0,외국식,1477
53,통큰회수산,경북 포항시 남구 하원로54번길 24-0,외국식,1460
54,개미집,경북 포항시 남구 동문로53번길 8-0,한식,1444
55,저스트텐동포항점 [일식],경북 포항시 남구 대이로189번길 5-1,외국식,1409
56,동해해물찜,경북 포항시 남구 대이로175번길 11-7,한식,1406
57,효자동곱닭,경북 포항시 남구 형산강북로 87-1,외국식,1402
58,오륙도회센터,경북 포항시 남구 일출로 538-0,외국식,1387
59,자갈치횟집,경북 포항시 남구 중흥로192번길 33-0,외국식,1367
60,버거킹포항버스터미널점,경북 포항시 남구 중흥로 96-0,간이음식,1350
61,한양횟집,경북 포항시 남구 대이로159번길 11-4,외국식,1342
62,청춘밥상[일식],경북 포항시 남구 대이로189번길 4-0,외국식,1334
63,티엔홍[중식],경북 포항시 남구 대이로159번길 17-7,외국식,1318
64,미남장어문덕점,경북 포항시 남구 냉천로 286-0,외국식,1294
65,교동면옥포항점,경북 포항시 남구 포스코대로 82-0,한식,1276
66,한티재포항이동점,경북 포항시 남구 대이로127번길 22-0,외국식,1264
67,더가든파티,경북 포항시 남구 문예로 39-0,한식,1256
67,파스쿠찌포항송도비치점,경북 포항시 남구 희망대로 1245-0,카페/찻집,1256
67,할매식당,경북 포항시 남구 호미로 241-0,한식,1256
70,핸즈커피효자강변점,경북 포항시 남구 효성로64번길 16-0,카페/찻집,1255
71,이뜨락한식뷔페,경북 포항시 남구 인덕로 65-0,외국식,1217
72,고구려토종한우상대점,경북 포항시 남구 상대로 150-0,한식,1212
73,티파니웨딩청솔밭뷔페,경북 포항시 남구 희망대로 815-0,외국식,1187
74,소문난할매국수,경북 포항시 남구 구룡포길 60-4,한식,1176
75,미카도스시포항효자점,경북 포항시 남구 형산강북로 115-0,외국식,1173
76,스윗스텝커피이동본점,경북 포항시 남구 대이로143번길 17-0,카페/찻집,1160
77,브리즈나인,경북 포항시 남구 용주로8번길 25-0,카페/찻집,1149
78,플랜에이,경북 포항시 남구 희망대로 1189-0,외국식,1133
79,소디스에스프레소바,경북 포항시 남구 형산강북로 135-0,카페/찻집,1123
80,폴인브레드포항점,경북 포항시 남구 포스코대로 110-0,간이음식,1110
81,뿔난한우,경북 포항시 남구 양학천로 140-0,한식,1107
82,어미가,경북 포항시 남구 대이로127번길 6-6,외국식,1083
83,더포치,경북 포항시 남구 대이로 2-0,카페/찻집,1056
84,아쿠아춘천닭갈비,경북 포항시 남구 문덕로63번길 27-0,외국식,1052
85,해궁회타운,경북 포항시 남구 일출로 103-4,외국식,1047
86,수가성순두부,경북 포항시 남구 철강로 722-1,한식,1035
86,핀트리,경북 포항시 남구 희망대로 1235-0,카페/찻집,1035
88,투썸플레이스포항오천점,경북 포항시 남구 원동로 34-0,카페/찻집,1034
89,롯데리아포항문덕점,경북 포항시 남구 원동로 66-0,간이음식,1032
89,청운반점[중식],경북 포항시 남구 정몽주로 887-0,외국식,1032
91,한우프라자셀프식당,경북 포항시 남구 냉천로236번길 64-0,한식,1002
92,조방돼지국밥,경북 포항시 남구 중섬로 66-0,한식,977
93,과수원칼국수,경북 포항시 남구 자명로 302-0,한식,976
94,고려의숲,경북 포항시 남구 이동로7번길 58-0,한식,970
95,영양닭불백,경북 포항시 남구 중흥로100번길 10-0,한식,966
96,청마루,경북 포항시 남구 대이로189번길 11-12,한식,958
97,비룡[중식],경북 포항시 남구 대잠동길 41-0,외국식,945
97,구룡포대게마트,경북 포항시 남구 일출로 242-98,외국식,945
99,교동면옥포항청림점,경북 포항시 남구 해병로 3-0,한식,935
100,면대장바지락생칼국수,경북 포항시 남구 동해안로 3988-0,한식,933
