연령대,남성방문 비율,여성방문 비율
70세 이상,3.0,3.2
60~69세,8.6,6.9
50~59세,12.6,10.8
40~49세,9.2,6.7
30~39세,8.1,5.4
20~29세,14.2,4.5
10~19세,3.4,2.3
