연령대,남성방문 비율,여성방문 비율
70세 이상,4.0,2.5
60~69세,14.9,5.2
50~59세,17.3,7.4
40~49세,14.8,4.6
30~39세,11.1,3.7
20~29세,8.0,3.3
10~19세,1.6,1.1
