동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
13,189,기타가족,엄마_동생_누나,자연경관,산_전망대_습지,시화호
4,44,부모님,아버지_아빠,미식,오이_카페_맛집,시화호
4,24,배우자,남편,레포츠/운동,캠핑_서핑_레저,시화호
2,14,자녀,청소년,역사유적,다리,시화호
2,4,회사동료,대리,휴식/힐링,힐링_생태관광,시화호
0,1,,,문화예술,공장,시화호
