연령대,남성방문 비율,여성방문 비율
70세 이상,2.5,2.1
60~69세,12.1,5.9
50~59세,15.9,9.2
40~49세,12.9,5.7
30~39세,11.2,5.4
20~29세,8.9,5.0
10~19세,1.4,1.1
