연령대,남성방문 비율,여성방문 비율
70세 이상,3.7,3.1
60~69세,5.6,6.2
50~59세,6.6,6.4
40~49세,11.5,9.6
30~39세,11.6,13.9
20~29세,5.1,6.2
10~19세,3.4,4.2
