동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
7,153,부모님,아빠_부모님,역사유적,한옥마을_세계문화유산_기와집,경주양동마을[유네스코세계문화유산]
6,44,기타가족,형제_동생_가족,미식,식당_차_라면,경주양동마을[유네스코세계문화유산]
2,31,싱글,혼자,자연경관,바다_산_숲,경주양동마을[유네스코세계문화유산]
2,6,배우자,남편,체험,수학여행_교복체험_템플스테이,경주양동마을[유네스코세계문화유산]
1,5,자녀,딸,문화예술,박물관_영화관_달동네,경주양동마을[유네스코세계문화유산]
0,1,,,휴식/힐링,힐링,경주양동마을[유네스코세계문화유산]
