연령대,남성방문 비율,여성방문 비율
70세 이상,4.2,2.3
60~69세,13.3,8.3
50~59세,11.2,11.5
40~49세,9.9,6.2
30~39세,7.8,4.2
20~29세,14.9,3.1
10~19세,1.7,1.1
