연령대,남성방문 비율,여성방문 비율
70세 이상,5.1,3.4
60~69세,13.7,7.2
50~59세,13.8,11.2
40~49세,8.7,7.7
30~39세,6.2,6.9
20~29세,5.6,5.0
10~19세,2.4,2.3
