순위,관광지명,주소,분류,현지인 검색 수
1,육거리종합시장,충북 청주시 상당구 상당로1번길 17-0,시장,8782
2,상당산성,충북 청주시 상당구 성내로124번길 14-0,역사유적지,5414
3,청남대,충북 청주시 상당구 청남대길 646-0,기타관광,4510
4,대청댐전망대,충북 청주시 상당구 대청호반로 206-0,랜드마크관광,4407
5,CGV청주서문,충북 청주시 상당구 상당로81번길 63-0,공연시설,4096
6,롯데시네마청주용암,충북 청주시 상당구 1순환로 1233-0,공연시설,3234
7,명암저수지,충북 청주시 상당구 명암로 0-0,자연경관(하천/해양),3231
8,김수녕양궁장,충북 청주시 상당구 1순환로1514번길 89-0,육상레저스포츠,2747
9,미동산수목원,충북 청주시 상당구 수목원길 51-0,자연공원,2708
10,이븐데일CC,충북 청주시 상당구 대신2길 31-0,육상레저스포츠,2540
11,청주동물원,충북 청주시 상당구 명암로 224-0,테마공원,2073
12,CGV청주성안길,충북 청주시 상당구 상당로81번길 33-0,공연시설,1898
13,용정축구공원,충북 청주시 상당구 1순환로1594번길 42-0,레저스포츠시설,1784
14,용암광장,충북 청주시 상당구,테마공원,1647
15,옥화자연휴양림,충북 청주시 상당구 운암옥화길 140-0,자연공원,1430
16,국립청주박물관,충북 청주시 상당구 명암로 143-0,전시시설,1294
17,골드나인CC,충북 청주시 상당구 산성로 1520-71,육상레저스포츠,1200
18,문의문화재단지,충북 청주시 상당구 대청호반로 751-27,복합관광시설,1194
19,중앙공원,충북 청주시 상당구,도시공원,1070
20,금관숲야영장,충북 청주시 상당구 금관로 5-0,캠핑,832
21,수암골전망대,충북 청주시 상당구,랜드마크관광,820
22,우암어린이회관,충북 청주시 상당구 명암로 171-0,전시시설,811
23,보살사,충북 청주시 상당구 낙가산로 168-0,종교성지,808
24,더플레이그라운드,충북 청주시 상당구 상야길 6-14,기타문화관광지,806
25,상당공원,충북 청주시 상당구 대성로 127-0,도시공원,750
26,옥화1경청석굴,충북 청주시 상당구,역사유적지,717
27,청주향교,충북 청주시 상당구 대성로122번길 81-0,역사유적지,710
28,망골공원,충북 청주시 상당구,도시공원,686
29,청주랜드,충북 청주시 상당구 명암로 171-0,테마공원,588
30,호미골골프연습장,충북 청주시 상당구 용정로 0-0,육상레저스포츠,587
31,추정리메밀꽃밭,충북 청주시 상당구,기타관광,577
32,호텔누리다,충북 청주시 상당구 중고개로141번길 11-6,호텔,565
33,애니멀빌리지,충북 청주시 상당구 수암로36번길 6-0,테마공원,544
34,명장사,충북 청주시 상당구 용담로31번길 2-13,종교성지,511
35,호텔오늘,충북 청주시 상당구 남사로79번길 24-0,호텔,508
36,청소년광장,충북 청주시 상당구,도시공원,455
37,한계리낚시터,충북 청주시 상당구,수상레저스포츠,436
38,삼일공원,충북 청주시 상당구,도시공원,426
39,태산승마타운,충북 청주시 상당구,육상레저스포츠,420
40,것대산활공장,충북 청주시 상당구,항공레저스포츠,414
41,호텔안온,충북 청주시 상당구 월평로184번길 68-0,호텔,411
42,넘버25호텔성안길점,충북 청주시 상당구 무심동로336번길 100-17,모텔,410
43,케이명품무인텔,충북 청주시 상당구 무심동로336번길 51-0,모텔,398
44,청주문화재야행,충북 청주시 상당구 남사로 117-0,기타문화관광지,385
45,브라운도트호텔청주점,충북 청주시 상당구 교서로32번길 32-2,모텔,365
46,옥화4경옥화대,충북 청주시 상당구,역사유적지,335
47,양성산,충북 청주시 상당구,자연경관(산),324
48,옥화용소절경펜션,충북 청주시 상당구 운암옥화길 257-0,펜션/민박,323
49,국립청주박물관어린이박물관,충북 청주시 상당구 명암로 143-0,전시시설,322
50,청주키즈캠핑장,충북 청주시 상당구 갈산1길 19-0,캠핑,317
51,토론토모텔,충북 청주시 상당구 중앙로 6-9,모텔,312
51,위드스테이호텔,충북 청주시 상당구 남사로83번길 36-10,모텔,312
53,청주문화원,충북 청주시 상당구 단재로 361-0,교육시설,307
54,대덕숲유원지,충북 청주시 상당구,복합관광시설,305
55,공사체력단련장,충북 청주시 상당구,육상레저스포츠,302
56,낭추골현장체험학습원,충북 청주시 상당구 단재로 1890-0,농/산/어촌체험,299
57,중앙시장,충북 청주시 상당구 중앙로 26-0,시장,298
58,아리아무인텔,충북 청주시 상당구 남사로93번길 27-2,모텔,296
59,충북도자연과학교육원과학체험관,충북 청주시 상당구 대성로 150-0,전시시설,295
60,청주스테이호텔,충북 청주시 상당구 무심동로390번길 15-0,모텔,294
61,나무늘보호텔청주용암점,충북 청주시 상당구 월평로184번길 123-0,모텔,293
62,라킨타펜션,충북 청주시 상당구 계원길 23-0,펜션/민박,289
62,썸호텔,충북 청주시 상당구 무심동로336번길 100-16,모텔,289
