순위,업소명,주소,분류,외지인 검색 수
1,더대청호카페,충북 청주시 상당구 대청호반로 786-25,카페/찻집,16393
2,마중한정식[한식],충북 청주시 상당구 대청호반로 845-5,한식,14696
3,부부농장문의시내점,충북 청주시 상당구 대청호반로 834-1,한식,12024
4,데어데어베이커리카페,충북 청주시 상당구 무심동로 72-0,간이음식,10480
5,엔트라포레,충북 청주시 상당구 가좌신송로 190-53,카페/찻집,8779
6,에클로그,충북 청주시 상당구 효덕길 26-84,카페/찻집,8599
7,오지,충북 청주시 상당구 수암로36번길 13-0,카페/찻집,8446
8,일일일락,충북 청주시 상당구 추정2길 13-2,카페/찻집,7446
9,듀레베이커리청주점,충북 청주시 상당구 명암로 32-0,간이음식,7434
10,스타벅스청주용암DT점,충북 청주시 상당구 1순환로 1243-0,카페/찻집,7141
11,아우트로커피,충북 청주시 상당구 산성로 676-0,카페/찻집,6041
12,맥도날드청주금천DT점,충북 청주시 상당구 중고개로 281-0,간이음식,5360
13,가덕한우식당,충북 청주시 상당구 단재로 940-0,한식,5302
14,스타벅스청주용담DT점,충북 청주시 상당구 산성로 129-0,카페/찻집,5223
15,길성이본점,충북 청주시 상당구 이정골로 13-0,한식,4927
16,봉용불고기용암점,충북 청주시 상당구 용암북로 130-1,한식,4660
17,풀문,충북 청주시 상당구 수암로36번길 21-4,카페/찻집,4476
18,투썸플레이스청주동남점,충북 청주시 상당구 중고개로125번길 19-0,카페/찻집,3750
19,컨트리하우스,충북 청주시 상당구 목련로214번길 40-0,간이음식,3725
20,상당집,충북 청주시 상당구 성내로118번길 1-0,한식,3343
21,홍익돈까스청주용암점,충북 청주시 상당구 단재로 182-0,외국식,3271
22,카페레체,충북 청주시 상당구 수동로5번길 32-0,카페/찻집,3214
23,황할머니갈비찌개,충북 청주시 상당구 남사로140번길 30-0,한식,3090
24,남일순대,충북 청주시 상당구 효촌송정1길 5-10,한식,3059
25,쫄쫄호떡,충북 청주시 상당구 상당로55번길 40-1,간이음식,3012
26,나루터가마솥소머리곰탕,충북 청주시 상당구 미천고은로 73-0,한식,2847
27,경주집버섯찌개,충북 청주시 상당구 남사로93번길 21-0,한식,2762
28,고추만두국집,충북 청주시 상당구 사직대로350번길 61-0,한식,2724
29,지오카페,충북 청주시 상당구 산성로 643-0,카페/찻집,2658
30,동굴옆에,충북 청주시 상당구 청남대길 35-0,카페/찻집,2649
31,고화갈비살청주직영점,충북 청주시 상당구 단재로 557-0,한식,2551
32,인더키친명암점,충북 청주시 상당구 명암로 30-0,외국식,2535
33,휘게문고,충북 청주시 상당구 상당로 66-0,카페/찻집,2497
34,오장동흥남집청주점,충북 청주시 상당구 단재로 721-0,한식,2426
35,남주동해장국,충북 청주시 상당구 무심동로304번길 10-0,한식,2409
36,성남집,충북 청주시 상당구 상장인차로 25-0,한식,2400
37,우암산호랭이,충북 청주시 상당구 중앙로 5-7,외국식,2249
38,프레이밍,충북 청주시 상당구 목련로 838-9,카페/찻집,2200
39,여울목[한식],충북 청주시 상당구 호미로 224-0,한식,2195
40,어반트리,충북 청주시 상당구 단재로 858-0,한식,2153
41,쿠우쿠우청주점,충북 청주시 상당구 성안로 50-0,외국식,2106
42,소로리,충북 청주시 상당구 상당로131번길 7-2,한식,2105
43,토담골,충북 청주시 상당구 문의시내로 21-1,한식,2032
44,38.5DOG,충북 청주시 상당구 미천고은로 398-0,카페/찻집,2027
45,진주냉면이설옥,충북 청주시 상당구 1순환로1514번길 55-0,한식,2023
46,대청댐가는길에,충북 청주시 상당구 중고개로125번길 15-0,한식,2021
47,황미방앗간,충북 청주시 상당구 1순환로1480번길 11-12,한식,1993
48,닭마을[한식],충북 청주시 상당구 가덕시동길 10-0,한식,1983
49,슈크르,충북 청주시 상당구 명암로 63-0,카페/찻집,1981
50,스타벅스청주서문점,충북 청주시 상당구 무심동로392번길 20-0,카페/찻집,1955
51,월오동묵집,충북 청주시 상당구 다리실로249번길 177-0,한식,1907
52,중앙모밀,충북 청주시 상당구 사직대로361번길 41-2,외국식,1883
53,청심재,충북 청주시 상당구 무심동로372번길 44-0,한식,1854
54,청남대가는길,충북 청주시 상당구 회남문의로 1597-0,카페/찻집,1812
54,코끼리만두,충북 청주시 상당구 남사로 133-5,한식,1812
56,산양골가든,충북 청주시 상당구 한계길 50-0,외국식,1800
57,띵킹컵,충북 청주시 상당구 산성로 191-0,카페/찻집,1768
58,샤브마니아명암타워점,충북 청주시 상당구 명암로 32-0,한식,1758
59,마가레뜨,충북 청주시 상당구 사직대로361번길 41-4,카페/찻집,1732
60,청풍미가[한식],충북 청주시 상당구 문의시내2길 9-14,한식,1730
61,영광이네,충북 청주시 상당구 수암로 43-0,외국식,1711
62,라토커피,충북 청주시 상당구 성안로74번길 94-12,카페/찻집,1668
63,시골집,충북 청주시 상당구 효촌송암길 20-13,한식,1667
64,롯데리아청주금천점,충북 청주시 상당구 수영로 285-0,간이음식,1656
65,어스,충북 청주시 상당구 신송효촌길 117-0,카페/찻집,1643
66,극동반점[중식],충북 청주시 상당구 상당로121번길 60-0,외국식,1604
67,타짜오리하우스,충북 청주시 상당구 명암로 32-0,외국식,1597
68,천리향,충북 청주시 상당구 1순환로1514번길 31-0,외국식,1559
69,투썸플레이스청주방서메디컬타워점,충북 청주시 상당구 2순환로2031번길 6-20,카페/찻집,1550
70,팔봉제빵점제빵왕김탁구촬영지,충북 청주시 상당구 수암로 57-1,간이음식,1546
71,옹골찬밥상게르부아,충북 청주시 상당구 효촌송암1길 43-0,한식,1541
72,카페S바누아투,충북 청주시 상당구 1순환로1480번길 11-12,카페/찻집,1521
73,미카도스시청주동남점,충북 청주시 상당구 중고개로125번길 7-0,외국식,1519
74,봉창이해물칼국수,충북 청주시 상당구 월평로 121-0,한식,1497
75,작은이태리,충북 청주시 상당구 명암로 32-0,외국식,1495
76,평양면옥,충북 청주시 상당구 중앙로 51-0,한식,1492
77,효자촌묵집,충북 청주시 상당구 단재로 469-0,한식,1487
78,숲속의둥지,충북 청주시 상당구 삼산길 217-7,한식,1462
79,서문우동,충북 청주시 상당구 무심동로392번길 8-0,외국식,1455
80,시골생고기,충북 청주시 상당구 용암북로94번길 20-1,한식,1394
81,그집에가면,충북 청주시 상당구 산성로9번길 3-0,한식,1358
82,오소담,충북 청주시 상당구 지산나박실길 4-0,한식,1355
83,APM떡볶이,충북 청주시 상당구 상당로59번길 37-2,간이음식,1352
84,호수식당,충북 청주시 상당구 문의시내로 22-0,한식,1347
85,카페레오나,충북 청주시 상당구 산성로 1570-0,카페/찻집,1275
86,산넘어남촌에는,충북 청주시 상당구 미원초정로 856-2,한식,1251
87,투뿔가마솥곰탕,충북 청주시 상당구 단재로317번길 13-0,한식,1243
88,학천면옥,충북 청주시 상당구 단재로 326-4,한식,1233
89,밀꽃국수정원,충북 청주시 상당구 월평로123번길 52-0,한식,1172
89,카페코지,충북 청주시 상당구 낙가산로 9-0,카페/찻집,1172
91,쭈꾸미애,충북 청주시 상당구 산성로 1037-0,외국식,1161
92,우림칼국수직영점,충북 청주시 상당구 단재로 523-0,한식,1143
93,동보성[중식],충북 청주시 상당구 명암로 30-0,외국식,1054
94,스시김,충북 청주시 상당구 영운로 100-1,외국식,1034
95,삼영부속구이,충북 청주시 상당구 영운천로 103-3,한식,1021
96,용자1용정점,충북 청주시 상당구 영운천로187번길 3-0,한식,1013
97,청주본가금천점 [한식],충북 청주시 상당구 수영로 273-0,한식,1011
98,베이징[중식],충북 청주시 상당구 산성로 119-0,외국식,1007
99,카페오드,충북 청주시 상당구 수암로 26-0,카페/찻집,1003
100,경희식당,충북 청주시 상당구 대청호반로 837-0,한식,1002
