순위,관광지명,주소,분류,합산 검색 수
1,청남대,충북 청주시 상당구 청남대길 646-0,기타관광,82679
2,대청댐전망대,충북 청주시 상당구 대청호반로 206-0,랜드마크관광,64762
3,육거리종합시장,충북 청주시 상당구 상당로1번길 17-0,시장,49221
4,상당산성,충북 청주시 상당구 성내로124번길 14-0,역사유적지,42273
5,이븐데일CC,충북 청주시 상당구 대신2길 31-0,육상레저스포츠,31986
6,청주동물원,충북 청주시 상당구 명암로 224-0,테마공원,22134
7,CGV청주서문,충북 청주시 상당구 상당로81번길 63-0,공연시설,18427
8,미동산수목원,충북 청주시 상당구 수목원길 51-0,자연공원,16340
9,명암저수지,충북 청주시 상당구 명암로 0-0,자연경관(하천/해양),16267
10,롯데시네마청주용암,충북 청주시 상당구 1순환로 1233-0,공연시설,13678
11,CGV청주성안길,충북 청주시 상당구 상당로81번길 33-0,공연시설,13378
12,옥화자연휴양림,충북 청주시 상당구 운암옥화길 140-0,자연공원,10306
13,문의문화재단지,충북 청주시 상당구 대청호반로 751-27,복합관광시설,9642
14,국립청주박물관,충북 청주시 상당구 명암로 143-0,전시시설,8665
15,수암골전망대,충북 청주시 상당구,랜드마크관광,8602
16,김수녕양궁장,충북 청주시 상당구 1순환로1514번길 89-0,육상레저스포츠,8322
17,용정축구공원,충북 청주시 상당구 1순환로1594번길 42-0,레저스포츠시설,8255
18,청주랜드,충북 청주시 상당구 명암로 171-0,테마공원,6535
19,더플레이그라운드,충북 청주시 상당구 상야길 6-14,기타문화관광지,6467
20,중앙공원,충북 청주시 상당구,도시공원,6250
21,골드나인CC,충북 청주시 상당구 산성로 1520-71,육상레저스포츠,6195
22,용암광장,충북 청주시 상당구,테마공원,6182
23,금관숲야영장,충북 청주시 상당구 금관로 5-0,캠핑,5006
24,애니멀빌리지,충북 청주시 상당구 수암로36번길 6-0,테마공원,4972
25,우암어린이회관,충북 청주시 상당구 명암로 171-0,전시시설,4813
26,상당공원,충북 청주시 상당구 대성로 127-0,도시공원,4597
27,옥화1경청석굴,충북 청주시 상당구,역사유적지,4428
28,옥화용소절경펜션,충북 청주시 상당구 운암옥화길 257-0,펜션/민박,3852
29,추정리메밀꽃밭,충북 청주시 상당구,기타관광,3772
30,청주키즈캠핑장,충북 청주시 상당구 갈산1길 19-0,캠핑,3569
31,것대산활공장,충북 청주시 상당구,항공레저스포츠,3277
32,브라운도트호텔청주점,충북 청주시 상당구 교서로32번길 32-2,모텔,3257
33,케이명품무인텔,충북 청주시 상당구 무심동로336번길 51-0,모텔,3247
34,베니키아청주나무호텔,충북 청주시 상당구 명암로293번길 45-0,호텔,3209
35,국립청주박물관어린이박물관,충북 청주시 상당구 명암로 143-0,전시시설,3006
36,공사체력단련장,충북 청주시 상당구,육상레저스포츠,2979
37,라킨타펜션,충북 청주시 상당구 계원길 23-0,펜션/민박,2876
38,보살사,충북 청주시 상당구 낙가산로 168-0,종교성지,2849
39,호텔오늘,충북 청주시 상당구 남사로79번길 24-0,호텔,2750
40,호텔안온,충북 청주시 상당구 월평로184번길 68-0,호텔,2711
41,제이호텔,충북 청주시 상당구 월평로184번길 57-0,모텔,2560
42,위드스테이호텔,충북 청주시 상당구 남사로83번길 36-10,모텔,2484
43,청주향교,충북 청주시 상당구 대성로122번길 81-0,역사유적지,2478
44,청주스테이호텔,충북 청주시 상당구 무심동로390번길 15-0,모텔,2442
45,호텔누리다,충북 청주시 상당구 중고개로141번길 11-6,호텔,2430
46,아리아무인텔,충북 청주시 상당구 남사로93번길 27-2,모텔,2359
47,호미골골프연습장,충북 청주시 상당구 용정로 0-0,육상레저스포츠,2341
48,삼일공원,충북 청주시 상당구,도시공원,2308
49,넘버25호텔성안길점,충북 청주시 상당구 무심동로336번길 100-17,모텔,2287
50,토론토모텔,충북 청주시 상당구 중앙로 6-9,모텔,2281
51,옥화4경옥화대,충북 청주시 상당구,역사유적지,2177
52,아모르모텔,충북 청주시 상당구 상당로115번길 11-0,모텔,2155
53,명장사,충북 청주시 상당구 용담로31번길 2-13,종교성지,2088
54,충북도자연과학교육원과학체험관,충북 청주시 상당구 대성로 150-0,전시시설,2044
55,한계리낚시터,충북 청주시 상당구,수상레저스포츠,2026
56,망골공원,충북 청주시 상당구,도시공원,2007
57,추정골휴양지펜션,충북 청주시 상당구 단재로 1948-27,펜션/민박,2006
58,썸호텔,충북 청주시 상당구 무심동로336번길 100-16,모텔,1976
59,청소년광장,충북 청주시 상당구,도시공원,1911
60,양성산,충북 청주시 상당구,자연경관(산),1821
61,더리버에스풀빌라,충북 청주시 상당구 옥화2길 13-29,펜션/민박,1792
62,낭추골현장체험학습원,충북 청주시 상당구 단재로 1890-0,농/산/어촌체험,1674
63,호텔로아,충북 청주시 상당구 월평로184번길 134-0,모텔,1663
64,프리메라풀빌라,충북 청주시 상당구,펜션/민박,1567
65,중앙시장,충북 청주시 상당구 중앙로 26-0,시장,1562
66,우암산,충북 청주시 상당구,자연경관(산),1552
67,호텔야자청주서문로점,충북 청주시 상당구 남사로89번길 26-0,모텔,1549
68,청주랜드어린이체험관,충북 청주시 상당구 명암로 171-0,기타문화관광지,1540
69,웰빙황토골펜션,충북 청주시 상당구 옥화1길 103-40,펜션/민박,1531
70,카리브모텔,충북 청주시 상당구 월평로184번길 126-0,모텔,1474
71,잉카의작은마을,충북 청주시 상당구 월평로184번길 90-0,모텔,1460
72,대덕숲유원지,충북 청주시 상당구,복합관광시설,1454
73,월리사,충북 청주시 상당구 염티소전로 55-100,종교성지,1389
74,이티성풀빌라리조트,충북 청주시 상당구 미원초정로 982-0,콘도미니엄,1387
75,태산승마타운,충북 청주시 상당구,육상레저스포츠,1358
76,가덕생활체육공원,충북 청주시 상당구,도시공원,1332
77,로마의휴일,충북 청주시 상당구 운암옥화길 288-0,펜션/민박,1328
78,김수현드라마아트홀,충북 청주시 상당구 우암산로41번길 21-0,기타문화관광지,1293
79,대한불교조계종마야사,충북 청주시 상당구 수곡1길 23-66,종교성지,1291
80,벅스79모텔,충북 청주시 상당구 남사로89번길 15-0,모텔,1281
81,고구마,충북 청주시 상당구 명암로 263-0,캠핑,1277
82,청주문화재야행,충북 청주시 상당구 남사로 117-0,기타문화관광지,1275
83,투유모텔,충북 청주시 상당구 월평로184번길 64-0,모텔,1268
84,나무늘보호텔청주용암점,충북 청주시 상당구 월평로184번길 123-0,모텔,1256
85,토마토모텔,충북 청주시 상당구 상당로115번길 31-4,모텔,1126
86,두바이무인호텔,충북 청주시 상당구 남사로93번길 12-0,모텔,1123
87,호텔스마트,충북 청주시 상당구 남사로93번길 33-1,호텔,1050
88,진희네딸기,충북 청주시 상당구 고은두산로 277-0,농/산/어촌체험,1042
89,네이쳐펜션,충북 청주시 상당구 운암계원로 630-0,펜션/민박,995
90,용곡저수지,충북 청주시 상당구,자연경관(하천/해양),966
91,명암약수터,충북 청주시 상당구,자연경관(산),948
92,칸모텔,충북 청주시 상당구 월평로184번길 105-0,모텔,936
93,대머리공원,충북 청주시 상당구,도시공원,926
94,용암풋살센터,충북 청주시 상당구 목련로 76-0,기타레저스포츠,908
95,호텔쏠,충북 청주시 상당구 1순환로1253번길 82-0,호텔,869
96,청주문화원,충북 청주시 상당구 단재로 361-0,교육시설,852
97,파스타모텔,충북 청주시 상당구 무심동로354번길 11-0,모텔,833
98,호텔69,충북 청주시 상당구 월평로184번길 28-0,모텔,832
99,샹보르모텔,충북 청주시 상당구 중앙로 6-12,모텔,819
99,고야무인텔,충북 청주시 상당구 무심동로372번길 19-0,모텔,819
