순위,업소명,주소,분류,현지인 검색 수
1,맥도날드아산DT점,충남 아산시 충무로 37-0,간이음식,8463
2,스타벅스아산방축DT점,충남 아산시 온천대로 1392-0,카페/찻집,5804
3,목화반점[중식],충남 아산시 온주길26번길 7-3,외국식,5042
4,종가면옥,충남 아산시 배방로 219-28,한식,5037
5,꽁당보리밥배방점,충남 아산시 북수동로 27-0,한식,4667
6,아레피,충남 아산시 영인로 187-15,카페/찻집,4446
7,빽다방베이커리아산배방월천점,충남 아산시 월천2길 96-0,간이음식,4384
8,마들렌,충남 아산시 온천대로 2230-0,외국식,4310
9,카르멜인포레스트,충남 아산시 갈매길 159-39,카페/찻집,3662
10,좋은아침페스츄리신정호수점,충남 아산시 신정로 470-0,카페/찻집,3638
11,카페인주,충남 아산시 아산만로 1608-0,카페/찻집,3533
12,방가삼대 얼큰한 뼈해장국,충남 아산시 삼성로 520-9,한식,3322
13,트레이더스베이커리천안아산점,충남 아산시 고속철대로 133-0,간이음식,3229
14,웜사이트,충남 아산시 신정호길 262-8,카페/찻집,3217
15,북한강쭈꾸미,충남 아산시 신정호길 266-0,외국식,3208
16,우즈베이커리카페신정호점,충남 아산시 신정로 564-0,간이음식,3170
17,스타벅스아산탕정점,충남 아산시 탕정면로 10-0,카페/찻집,3024
18,한우가좋은날,충남 아산시 탕정면로 507-0,한식,2886
19,카페안낙,충남 아산시 신정로 496-2,카페/찻집,2818
20,코쿠미아산신정호수점,충남 아산시 신정로 498-0,외국식,2762
21,노커베이커리카페,충남 아산시 순천향로 413-13,카페/찻집,2730
22,스타벅스아산배방점,충남 아산시 배방로 22-0,카페/찻집,2690
23,불티나꼬막짬뽕[중식],충남 아산시 신정로 699-0,외국식,2590
24,사네카페,충남 아산시 음봉로586번길 77-20,카페/찻집,2514
25,서가앤쿡아산신정호수점,충남 아산시 신정호길 33-1,외국식,2409
26,스타벅스아산용화점,충남 아산시 어의정로 117-0,카페/찻집,2168
