업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,6.385817E7
쇼핑업,레저용품쇼핑,1.6409854776E10
쇼핑업,대형쇼핑몰,1.931268863E10
숙박업,호텔,1.678132266E9
숙박업,캠핑장/펜션,1.0886755E7
숙박업,기타숙박,3.740314198E9
식음료업,식음료,8.0128167041E10
여가서비스업,관광유원시설,2.78016912E8
여가서비스업,골프장,1.0939006402E10
여가서비스업,기타레저,1.396058399E9
여가서비스업,문화서비스,7.09593134E8
여행업,여행업,2.485101E7
운송업,육상운송,1.996017E7
운송업,렌터카,8012000.0
