동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
725,3980,자녀,딸내미_아들_딸,미식,맛집_바나나_떡볶이
328,1196,기타가족,사촌동생_장모_가족,반려동물,애견_유기견_동물보호
153,605,연인,애인_커플_여친,자연경관,동산_산책로_공원
118,592,회사동료,대리_부장_사원,레포츠/운동,낚시_캠핑_놀이동산
91,471,친구,친구_지인,문화예술,노래방_공장_공방
48,179,부모님,아버지_아버님_친정엄마,역사유적,정자_고택_성당
38,107,학생,고딩_중딩_대학생,휴식/힐링,나들이_피크닉_신혼여행
20,8,배우자,집사람_와이프_신부,체험,수학여행_농촌체험_다도체험
17,0,싱글,싱글_혼자,,
