순위,업소명,주소,분류,현지인 검색 수
1,스타벅스나주혁신DT점,전남 나주시 빛가람로 838-0,카페/찻집,7163
2,나주곰탕하얀집,전남 나주시 금성관길 6-1,한식,5687
3,모이핀,전남 여수시 무술목길 50-0,카페/찻집,4806
4,대숲골농원,전남 순천시 학동길 54-0,한식,4239
5,스타벅스순천용당DT점,전남 순천시 중앙로 398-0,카페/찻집,3919
6,북항회센터,전남 목포시 북항로 190-0,외국식,3754
7,쿠우쿠우순천점,전남 순천시 향매로 59-0,외국식,3548
8,스타벅스전남광양DT점,전남 광양시 중마중앙로 143-0,카페/찻집,3444
9,꽃돌게장1번가,전남 여수시 봉산2로 36-0,외국식,3406
10,송치마을,전남 순천시 송치안길 88-0,외국식,3343
11,스타벅스순천신대점,전남 순천시 향매로 99-0,카페/찻집,3203
12,맥도날드순천조례DT점,전남 순천시 순광로 75-0,간이음식,3179
13,여수명동게장,전남 여수시 봉산남4길 23-26,외국식,2719
14,프롬나드,전남 여수시 우두3길 98-0,카페/찻집,2672
15,카페와온,전남 순천시 와온길 107-0,카페/찻집,2648
16,바다김밥,전남 여수시 통제영5길 10-4,간이음식,2626
17,대반동201,전남 목포시 해양대학로 59-0,카페/찻집,2498
18,여수낭만포차거리,전남 여수시,기타음식,2471
19,맥도날드여수학동DT점,전남 여수시 망마로 9-0,간이음식,2309
20,벽오동,전남 순천시 상사호길 73-0,한식,2304
21,맥도날드광양DT점,전남 광양시 동광길 5-0,간이음식,2235
22,스타벅스전남나주점,전남 나주시 상야1길 21-0,카페/찻집,2113
23,스타벅스목포북항DT점,전남 목포시 고하대로 694-0,카페/찻집,2110
24,신대초밥,전남 순천시 매안2길 7-0,외국식,2102
25,청정게장촌,전남 여수시 봉산남4길 23-32,한식,2067
26,스타벅스전남도청DT점,전남 무안군 남악3로 54-0,카페/찻집,2038
27,쌍교숯불갈비담양본점,전남 담양군 송강정로 212-0,한식,2025
28,스타벅스순천호수공원점,전남 순천시 왕지2길 17-0,카페/찻집,1993
29,라피끄,전남 여수시 무술목길 142-1,카페/찻집,1853
30,한일관[한식],전남 여수시 봉산2로 32-0,한식,1788
