동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
1740,7329,기타가족,가족_이모_패밀리,미식,라면_맛집_바나나
1576,7314,부모님,어머니_할머니_부모님,레포츠/운동,낚시_수영장_캠핑
361,6862,자녀,아들_딸_청소년,자연경관,계곡_바다_해변
285,668,학생,고딩_대학생_중딩,문화예술,노래방_미술관_문화공간
276,660,연인,애인_커플_남자친구,휴식/힐링,나들이_가을여행_테라피
117,297,회사동료,대리_임원_직원,역사유적,유네스코_한옥_고택
49,39,친구,친구_동창_지인,반려동물,애견_반려견_반려묘
41,28,배우자,아내_남편_부인,체험,수학여행_템플스테이
5,0,싱글,혼행_혼자,,
