동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
3,8,기타가족,언니_오빠_가족,미식,물고기_아메리카노_술,쌍암공원
1,2,자녀,학생,자연경관,공원,쌍암공원
