연령대,남성방문 비율,여성방문 비율
70세 이상,3.7,3.4
60~69세,8.4,6.2
50~59세,15.0,10.6
40~49세,9.6,8.0
30~39세,4.9,4.6
20~29세,8.7,4.9
10~19세,6.2,4.7
