동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
11,138,기타가족,가족_엄마,자연경관,공원_바다_동산,김포함상공원
3,24,친구,친구,미식,카페_꽃게_물고기,김포함상공원
2,21,부모님,부모님,레포츠/운동,놀이터_놀이동산_놀이공원,김포함상공원
0,2,,,문화예술,전시관,김포함상공원
