기준연월,방문비율
20220811,10.5
20220812,10.5
20220813,15.5
20220814,32.8
20220815,17.8
20220816,9.6
20220817,9.8
20220818,13.5
20220819,14.6
20220820,15.9
20220821,12.6
20220822,15.3
20220823,15.0
20220824,16.2
20220825,15.0
20220826,14.9
20220827,16.0
20220828,12.6
20220829,13.5
20220830,12.6
20220831,13.5
20220901,17.1
20220902,17.9
20220903,21.3
20220904,19.5
20220905,11.6
20220906,8.6
20220907,11.8
20220908,16.0
20220909,34.7
20220910,36.1
20220911,34.1
20220912,30.5
20220913,10.2
20220914,14.8
20220915,15.6
20220916,18.7
20220917,24.5
20220918,17.5
20220919,10.4
20220920,12.2
20220921,17.0
20220922,18.0
20220923,20.1
20220924,26.0
20220925,17.8
20220926,10.0
20220927,9.0
20220928,12.9
20220929,13.6
20220930,12.9
20221001,26.0
20221002,24.2
20221003,30.4
20221004,8.6
20221005,12.1
20221006,12.6
20221007,12.0
20221008,25.2
20221009,34.0
20221010,33.7
20221011,15.9
20221012,15.5
20221013,15.8
20221014,15.5
20221015,25.2
20221016,20.7
20221017,10.4
20221018,11.9
20221019,14.7
20221020,15.8
20221021,16.7
20221022,26.0
20221023,19.9
20221024,13.0
20221025,11.5
20221026,13.9
20221027,14.8
20221028,14.6
20221029,21.3
20221030,15.8
20221031,7.1
20221101,20.4
20221102,22.2
20221103,11.5
20221104,11.7
20221105,20.2
20221106,17.8
20221107,14.2
20221108,15.4
