기준연월,방문비율
20220811,41.3
20220812,41.4
20220813,42.0
20220814,86.7
20220815,62.1
20220816,43.0
20220817,42.4
20220818,40.0
20220819,36.5
20220820,35.5
20220821,38.9
20220822,35.0
20220823,33.7
20220824,31.0
20220825,43.7
20220826,40.3
20220827,48.9
20220828,47.6
20220829,50.6
20220830,42.6
20220831,42.9
20220901,36.8
20220902,39.7
20220903,38.7
20220904,35.3
20220905,39.9
20220906,38.4
20220907,41.4
20220908,40.8
20220909,53.5
20220910,56.8
20220911,54.0
20220912,65.6
20220913,41.3
20220914,38.1
20220915,39.6
20220916,36.6
20220917,39.3
20220918,48.1
20220919,47.0
20220920,54.2
20220921,48.9
20220922,48.4
20220923,51.9
20220924,56.6
20220925,66.7
20220926,56.7
20220927,45.6
20220928,48.5
20220929,45.4
20220930,46.3
20221001,41.8
20221002,42.4
20221003,50.2
20221004,38.8
20221005,41.6
20221006,45.6
20221007,47.3
20221008,61.7
20221009,62.9
20221010,65.4
20221011,51.6
20221012,55.4
20221013,55.7
20221014,56.9
20221015,62.2
20221016,60.7
20221017,54.5
20221018,54.0
20221019,55.2
20221020,59.8
20221021,61.2
20221022,65.7
20221023,68.5
20221024,69.1
20221025,60.8
20221026,61.4
20221027,67.0
20221028,65.4
20221029,68.4
20221030,70.7
20221031,57.1
20221101,41.5
20221102,38.1
20221103,42.2
20221104,41.0
20221105,53.1
20221106,54.8
20221107,48.4
20221108,45.6
